release,className,loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,0.003805,0.019274,0.016129,0.142857,0.0,0.010487,0.024476,0.032864,0.012259,0.024476,0.032864,0.005773,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,0.008371,0.019274,0.016129,0.142857,0.0,0.01236,0.028846,0.038732,0.014448,0.028846,0.038732,0.006804,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.010101,0.272727,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,0.003805,0.019274,0.016129,0.142857,0.0,0.010487,0.024476,0.032864,0.012259,0.024476,0.032864,0.005773,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,0.003805,0.019274,0.016129,0.142857,0.0,0.010112,0.023601,0.03169,0.011821,0.023601,0.03169,0.005567,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,0.013699,0.019274,0.016129,0.142857,0.0,0.014981,0.034965,0.046948,0.017513,0.034965,0.046948,0.008247,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.020202,0.363636,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,0.022831,0.019274,0.016129,0.142857,0.0,0.022472,0.052448,0.070423,0.02627,0.052448,0.070423,0.012371,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.0,0.181818,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,0.032725,0.019274,0.016129,0.142857,0.0,0.025843,0.060315,0.080986,0.03021,0.060315,0.080986,0.014227,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.020202,0.454545,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,0.03653,0.019274,0.016129,0.142857,0.0,0.031461,0.073427,0.098592,0.036778,0.073427,0.098592,0.01732,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.025253,0.272727,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,0.039574,0.019274,0.016129,0.142857,0.0,0.031835,0.074301,0.099765,0.037215,0.074301,0.099765,0.017526,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.010101,0.272727,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,0.037291,0.019274,0.016129,0.142857,0.0,0.03221,0.075175,0.100939,0.037653,0.075175,0.100939,0.017732,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.020202,0.272727,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,0.016743,0.020408,0.016129,0.142857,0.0,0.018727,0.043706,0.058685,0.021891,0.043706,0.058685,0.010309,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.010101,0.181818,0.0,no
3.3.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,0.060883,0.019274,0.016129,0.142857,0.0,0.046442,0.108392,0.14554,0.054291,0.108392,0.14554,0.025567,0.057143,0.2125,0.298246,0.105769,0.108374,0.0,0.0,0.050505,0.272727,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,0.015221,0.019274,0.016129,0.142857,0.0,0.017603,0.041084,0.055164,0.020578,0.041084,0.055164,0.009691,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.010101,0.272727,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,0.02968,0.019274,0.016129,0.142857,0.0,0.026966,0.062937,0.084507,0.031524,0.062937,0.084507,0.014845,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,0.016743,0.019274,0.016129,0.142857,0.0,0.019101,0.04458,0.059859,0.022329,0.04458,0.059859,0.010515,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,0.016743,0.019274,0.016129,0.142857,0.0,0.019101,0.04458,0.059859,0.022329,0.04458,0.059859,0.010515,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.010101,0.181818,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,0.050228,0.019274,0.016129,0.142857,0.0,0.0397,0.092657,0.124413,0.04641,0.092657,0.124413,0.021856,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.020202,0.272727,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,0.038052,0.019274,0.016129,0.142857,0.0,0.032584,0.076049,0.102113,0.038091,0.076049,0.102113,0.017938,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.020202,0.363636,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0.032725,0.026077,0.016129,0.142857,0.0,0.029963,0.06993,0.093897,0.035026,0.06993,0.093897,0.016495,0.020168,0.075,0.105263,0.375,0.384236,0.0,0.0,0.010101,0.181818,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,0.02968,0.026077,0.016129,0.142857,0.0,0.028464,0.066434,0.089202,0.033275,0.066434,0.089202,0.01567,0.020168,0.075,0.105263,0.375,0.384236,0.0,0.0,0.010101,0.181818,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,0.00761,0.02381,0.016129,0.142857,0.0,0.015356,0.035839,0.048122,0.017951,0.035839,0.048122,0.008454,0.020168,0.075,0.105263,0.375,0.384236,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,0.02207,0.02381,0.016129,0.142857,0.0,0.023596,0.05507,0.073944,0.027583,0.05507,0.073944,0.01299,0.020168,0.075,0.105263,0.375,0.384236,0.0,0.0,0.005051,0.181818,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,0.019787,0.020408,0.016129,0.142857,0.0,0.020599,0.048077,0.064554,0.024081,0.048077,0.064554,0.01134,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.005051,0.181818,0.0,no
3.3.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,0.070015,0.020408,0.016129,0.142857,0.0,0.050187,0.117133,0.157277,0.058669,0.117133,0.157277,0.027629,0.018487,0.06875,0.096491,0.057692,0.059113,0.0,0.0,0.025253,0.181818,0.0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,0.002283,0.031746,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.168269,0.172414,0.0,0.0,0.005051,0.0,0.0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0.002283,0.03288,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.168269,0.172414,0.0,0.0,0.005051,0.0,0.0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,0.019026,0.10771,0.016129,0.142857,0.0,0.05206,0.121503,0.163146,0.060858,0.121503,0.163146,0.02866,0.040336,0.15,0.210526,0.168269,0.172414,0.0,0.0,0.050505,0.0,0.0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,0.000761,0.031746,0.016129,0.142857,0.0,0.01236,0.028846,0.038732,0.014448,0.028846,0.038732,0.006804,0.040336,0.15,0.210526,0.168269,0.172414,0.0,0.0,0.015152,0.0,0.0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,0.002283,0.037415,0.016129,0.142857,0.0,0.016105,0.037587,0.050469,0.018827,0.037587,0.050469,0.008866,0.040336,0.15,0.210526,0.168269,0.172414,0.0,0.0,0.020202,0.0,0.0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,0.009132,0.080499,0.016129,0.142857,0.0,0.037079,0.086538,0.116197,0.043345,0.086538,0.116197,0.020412,0.040336,0.15,0.210526,0.168269,0.172414,0.0,0.0,0.035354,0.0,0.0,no
3.3.2,src/java/main/org/apache/jute/Index.java,0.001522,0.035147,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.365385,0.374384,0.0,0.0,0.010101,0.0,0.0,no
3.3.2,src/java/main/org/apache/jute/Record.java,0.003805,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.365385,0.374384,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/jute/compiler/JBoolean.java,0.013699,0.02381,0.032258,0.285714,0.0,0.003371,0.007867,0.005282,0.00394,0.006993,0.005282,0.002268,0.078992,0.19375,0.20614,0.365385,0.154948,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/jute/compiler/JByte.java,0.004566,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.365385,0.213465,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/jute/compiler/JInt.java,0.004566,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.365385,0.213465,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/jute/compiler/JLong.java,0.006849,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.365385,0.213465,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/jute/compiler/JString.java,0.012177,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.365385,0.213465,0.0,0.0,0.005051,0.181818,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/AsyncCallback.java,0.021309,0.019274,0.016129,0.142857,0.0,0.001873,0.004371,0.005869,0.002189,0.004371,0.005869,0.001031,0.016807,0.0625,0.087719,0.254808,0.261084,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,0.067732,0.040816,0.032258,0.142857,0.0,0.059176,0.134615,0.092723,0.069177,0.134615,0.092723,0.032577,0.015126,0.0375,0.039474,0.0,0.0,0.0,0.0,0.020202,0.272727,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,0.185693,0.055556,0.032258,0.142857,0.0,0.120599,0.277972,0.188967,0.139229,0.277972,0.18662,0.067216,0.015126,0.0375,0.039474,0.0,0.0,0.0,0.0,0.222222,0.545455,0.0,yes
3.3.2,src/java/main/org/apache/zookeeper/ClientWatchManager.java,0.001522,0.035147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,0.002283,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,0.001522,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015152,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,0.01446,0.079365,0.016129,0.142857,0.037037,0.011236,0.026224,0.035211,0.013135,0.026224,0.035211,0.006186,0.010084,0.0375,0.052632,0.25,0.256158,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,0.003805,0.040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java,0.16895,0.056689,0.016129,0.142857,0.0,0.114607,0.267483,0.359155,0.133975,0.267483,0.359155,0.063093,0.057143,0.2125,0.298246,0.057692,0.059113,0.0,0.0,0.085859,0.545455,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,0.504566,0.06576,0.016129,0.142857,0.0,0.307116,0.716783,0.962441,0.359019,0.716783,0.962441,0.169072,0.057143,0.2125,0.298246,0.057692,0.059113,0.0,0.0,0.479798,0.636364,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,0.247336,0.03288,0.032258,0.142857,0.0,0.149064,0.346154,0.233568,0.17338,0.346154,0.232394,0.082474,0.067227,0.2125,0.175439,0.057692,0.058522,0.0,0.0,0.186869,0.636364,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,0.001522,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java,0.060883,0.024943,0.016129,0.142857,0.0,0.050187,0.117133,0.157277,0.058669,0.117133,0.157277,0.027629,0.057143,0.2125,0.298246,0.057692,0.059113,0.0,0.0,0.025253,0.272727,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ServerStats.java,0.068493,0.024943,0.048387,0.285714,0.0,0.011985,0.021853,0.01252,0.008757,0.012238,0.007825,0.014845,0.129412,0.4125,0.225146,0.471154,0.468391,0.0,0.0,0.020202,0.181818,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/SessionTracker.java,0.015221,0.043084,0.048387,0.285714,0.074074,0.007116,0.006993,0.007433,0.007005,0.006993,0.00626,0.004536,0.053782,0.06875,0.093567,0.341346,0.261979,0.0,0.0,0.010101,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/Stats.java,0.010654,0.052154,0.016129,0.142857,0.0,0.025468,0.059441,0.079812,0.029772,0.059441,0.079812,0.014021,0.057143,0.2125,0.298246,0.057692,0.059113,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,0.015221,0.086168,0.016129,0.142857,0.0,0.009738,0.022727,0.030516,0.010508,0.020979,0.028169,0.005773,0.026891,0.1,0.140351,0.163462,0.167488,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,0.005327,0.073696,0.016129,0.142857,0.0,0.000749,0.001748,0.002347,0.000438,0.000874,0.001174,0.000619,0.020168,0.075,0.105263,0.471154,0.482759,0.0,0.0,0.035354,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,0.008371,0.05102,0.016129,0.142857,0.0,0.002247,0.005245,0.007042,0.002627,0.005245,0.007042,0.001237,0.011765,0.04375,0.061404,0.163462,0.167488,0.0,0.0,0.010101,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,0.012938,0.097506,0.048387,0.285714,0.037037,0.002996,0.003497,0.00313,0.002627,0.003497,0.002347,0.002062,0.042017,0.0875,0.073099,0.427885,0.275369,0.0,0.0,0.020202,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/Election.java,0.002283,0.019274,0.016129,0.142857,0.0,0.000375,0.000874,0.001174,0.000438,0.000874,0.001174,0.000206,0.006723,0.025,0.035088,0.168269,0.172414,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,0.003044,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,0.009132,0.022676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,0.000761,0.027211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,0.002283,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,0.00761,0.019274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,0.030441,0.022676,0.048387,0.285714,0.0,0.03221,0.059441,0.033646,0.039842,0.059441,0.035603,0.019175,0.194958,0.4125,0.339181,0.456731,0.37788,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,0.00761,0.057823,0.032258,0.285714,0.0,0.028839,0.055944,0.045188,0.033713,0.055944,0.045188,0.015876,0.137815,0.4125,0.359649,0.456731,0.417248,0.0,0.0,0.010101,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,0.002283,0.030612,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.02521,0.09375,0.131579,0.245192,0.251232,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,0.027397,0.039683,0.129032,0.428571,0.0,0.009363,0.006119,0.003668,0.011384,0.005245,0.003815,0.007835,0.312605,0.4125,0.203947,0.456731,0.310345,0.0,0.0,0.020202,0.272727,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,0.012938,0.019274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,0.001522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,0.001522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051,0.0,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,0.006849,0.022676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051,0.090909,0.0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,0.001522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,0.001522,0.035147,0.016129,0.142857,0.0,0.014232,0.033217,0.044601,0.016637,0.033217,0.044601,0.007835,0.008403,0.03125,0.04386,0.389423,0.399015,0.0,0.0,0.0,0.0,0.0,no
3.3.2,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,0.001522,0.034014,0.016129,0.142857,0.0,0.014232,0.033217,0.044601,0.016637,0.033217,0.044601,0.007835,0.008403,0.03125,0.04386,0.389423,0.399015,0.0,0.0,0.010101,0.0,0.0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,0.015221,0.088435,0.096774,0.428571,0.0,0.079401,0.081294,0.041471,0.061296,0.071678,0.027387,0.058969,0.168067,0.31875,0.146199,0.4375,0.306349,0.0,0.0,0.010101,0.090909,0.0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/CRC32DigestManager.java,0.016743,0.019274,0.016129,0.142857,0.0,0.018727,0.043706,0.058685,0.021891,0.043706,0.058685,0.010309,0.085714,0.31875,0.447368,0.269231,0.275862,0.0,0.0,0.0,0.090909,0.0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DistributionSchedule.java,0.002283,0.055556,0.048387,0.285714,0.0,0.023596,0.053322,0.024648,0.026708,0.053322,0.023865,0.013402,0.109244,0.31875,0.190058,0.269231,0.264039,0.0,0.0,0.020202,0.0,0.0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,0.027397,0.035147,0.080645,0.142857,0.0,0.044569,0.05507,0.027934,0.042907,0.05507,0.023005,0.030928,0.179832,0.31875,0.187719,0.519231,0.372611,0.0,0.0,0.005051,0.181818,0.0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,0.028919,0.031746,0.016129,0.142857,0.0,0.032584,0.076049,0.102113,0.038091,0.076049,0.102113,0.017938,0.085714,0.31875,0.447368,0.269231,0.275862,0.0,0.0,0.030303,0.363636,0.0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,0.008371,0.039683,0.016129,0.142857,0.0,0.021348,0.049825,0.066901,0.024956,0.049825,0.066901,0.011753,0.085714,0.31875,0.447368,0.269231,0.275862,0.0,0.0,0.020202,0.090909,0.0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0.032725,0.026077,0.016129,0.142857,0.0,0.029963,0.06993,0.093897,0.035026,0.06993,0.093897,0.016495,0.020168,0.075,0.105263,0.451923,0.463054,0.0,0.0,0.010101,0.181818,0.0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,0.02968,0.026077,0.016129,0.142857,0.0,0.028464,0.066434,0.089202,0.033275,0.066434,0.089202,0.01567,0.020168,0.075,0.105263,0.451923,0.463054,0.0,0.0,0.010101,0.181818,0.0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,0.00761,0.02381,0.016129,0.142857,0.0,0.015356,0.035839,0.048122,0.017951,0.035839,0.048122,0.008454,0.020168,0.075,0.105263,0.451923,0.463054,0.0,0.0,0.0,0.090909,0.0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,0.02207,0.02381,0.016129,0.142857,0.0,0.023596,0.05507,0.073944,0.027583,0.05507,0.073944,0.01299,0.020168,0.075,0.105263,0.451923,0.463054,0.0,0.0,0.005051,0.181818,0.0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,0.002283,0.031746,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.240385,0.246305,0.0,0.0,0.005051,0.0,0.0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0.002283,0.03288,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.240385,0.246305,0.0,0.0,0.005051,0.0,0.0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,0.019026,0.10771,0.016129,0.142857,0.0,0.05206,0.121503,0.163146,0.060858,0.121503,0.163146,0.02866,0.040336,0.15,0.210526,0.240385,0.246305,0.0,0.0,0.050505,0.0,0.0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,0.000761,0.031746,0.016129,0.142857,0.0,0.01236,0.028846,0.038732,0.014448,0.028846,0.038732,0.006804,0.040336,0.15,0.210526,0.240385,0.246305,0.0,0.0,0.015152,0.0,0.0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,0.002283,0.037415,0.016129,0.142857,0.0,0.016105,0.037587,0.050469,0.018827,0.037587,0.050469,0.008866,0.040336,0.15,0.210526,0.240385,0.246305,0.0,0.0,0.020202,0.0,0.0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,0.009132,0.080499,0.016129,0.142857,0.0,0.037079,0.086538,0.116197,0.043345,0.086538,0.116197,0.020412,0.040336,0.15,0.210526,0.240385,0.246305,0.0,0.0,0.035354,0.0,0.0,no
3.3.3,src/java/main/org/apache/jute/Index.java,0.001522,0.035147,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.442308,0.453202,0.0,0.0,0.010101,0.0,0.0,no
3.3.3,src/java/main/org/apache/jute/Record.java,0.003805,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.442308,0.453202,0.0,0.0,0.0,0.0,0.0,no
3.3.3,src/java/main/org/apache/jute/compiler/JBoolean.java,0.009132,0.02381,0.032258,0.285714,0.0,0.003371,0.007867,0.005282,0.00394,0.006993,0.005282,0.002268,0.078992,0.19375,0.20614,0.442308,0.229288,0.0,0.0,0.0,0.090909,0.0,no
3.3.3,src/java/main/org/apache/jute/compiler/JByte.java,0.004566,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.442308,0.288998,0.0,0.0,0.0,0.090909,0.0,no
