release,className,loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,28,95,1,1,0,139,139,139.0,139,139,139.0,139,24,24,24.0,35.0,35.0,0,0,12,1,0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,4,28,1,1,0,33,33,33.0,33,33,33.0,33,24,24,24.0,35.0,35.0,0,0,5,1,0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,6,33,1,1,0,43,43,43.0,43,43,43.0,43,24,24,24.0,35.0,35.0,0,0,6,1,0,no
3.3.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,15,71,1,1,0,99,99,99.0,99,99,99.0,99,24,24,24.0,35.0,35.0,0,0,9,1,0,no
3.3.2,src/java/main/org/apache/jute/Index.java,5,31,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,76.0,76.0,0,0,4,1,0,no
3.3.2,src/java/main/org/apache/jute/Record.java,8,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,76.0,76.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/jute/compiler/JBoolean.java,21,21,2,2,0,9,9,4.5,9,8,4.5,11,47,31,23.5,76.0,31.454545454545453,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/jute/compiler/JByte.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,76.0,43.333333333333336,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/jute/compiler/JInt.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,76.0,43.333333333333336,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/jute/compiler/JLong.java,12,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,76.0,43.333333333333336,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/jute/compiler/JString.java,19,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,76.0,43.333333333333336,0,0,3,3,0,no
3.3.2,src/java/main/org/apache/zookeeper/AsyncCallback.java,31,17,1,1,0,5,5,5.0,5,5,5.0,5,10,10,10.0,53.0,53.0,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,92,36,2,1,0,158,154,79.0,158,154,79.0,158,9,6,4.5,0.0,0.0,0,0,6,4,0,no
3.3.2,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,247,49,2,1,0,322,318,161.0,318,318,159.0,326,9,6,4.5,0.0,0.0,0,0,46,7,0,yes
3.3.2,src/java/main/org/apache/zookeeper/ClientWatchManager.java,5,31,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,4,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,6,21,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,5,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,22,70,1,1,1,30,30,30.0,30,30,30.0,30,6,6,6.0,52.0,52.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,8,36,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java,225,50,1,1,0,306,306,306.0,306,306,306.0,306,34,34,34.0,12.0,12.0,0,0,19,7,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,666,58,1,1,0,820,820,820.0,820,820,820.0,820,34,34,34.0,12.0,12.0,0,0,97,8,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,328,29,2,1,0,398,396,199.0,396,396,198.0,400,40,34,20.0,12.0,11.88,0,0,39,8,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java,83,22,1,1,0,134,134,134.0,134,134,134.0,134,34,34,34.0,12.0,12.0,0,0,7,4,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ServerStats.java,93,22,3,2,0,32,25,10.666666666666666,20,14,6.666666666666667,72,77,66,25.666666666666668,98.0,95.08333333333331,0,0,6,3,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/SessionTracker.java,23,38,3,2,2,19,8,6.333333333333333,16,8,5.333333333333333,22,32,11,10.666666666666666,71.0,53.18181818181818,0,0,4,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/Stats.java,17,46,1,1,0,68,68,68.0,68,68,68.0,68,34,34,34.0,12.0,12.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,23,76,1,1,0,26,26,26.0,24,24,24.0,28,16,16,16.0,34.0,34.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,10,65,1,1,0,2,2,2.0,1,1,1.0,3,12,12,12.0,98.0,98.0,0,0,9,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,14,45,1,1,0,6,6,6.0,6,6,6.0,6,7,7,7.0,34.0,34.0,0,0,4,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,20,86,3,2,1,8,4,2.6666666666666665,6,4,2.0,10,25,14,8.333333333333334,89.0,55.9,0,0,6,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/Election.java,6,17,1,1,0,1,1,1.0,1,1,1.0,1,4,4,4.0,35.0,35.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,7,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,15,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,4,24,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,6,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,13,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,43,20,3,2,0,86,68,28.666666666666668,91,68,30.33333333333333,93,116,66,38.66666666666666,95.0,76.70967741935483,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,13,51,2,2,0,77,64,38.5,77,64,38.5,77,82,66,41.0,95.0,84.7012987012987,0,0,4,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,6,27,1,1,0,37,37,37.0,37,37,37.0,37,15,15,15.0,51.0,51.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,39,35,8,3,0,25,7,3.125,26,6,3.25,38,186,66,23.25,95.0,63.0,0,0,6,4,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,20,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,1,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,12,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,2,0,no
3.3.2,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.2,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,5,31,1,1,0,38,38,38.0,38,38,38.0,38,5,5,5.0,81.0,81.0,0,0,2,1,0,no
3.3.2,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,5,30,1,1,0,38,38,38.0,38,38,38.0,38,5,5,5.0,81.0,81.0,0,0,4,1,0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,23,78,6,3,0,212,93,35.333333333333336,140,82,23.33333333333333,286,100,51,16.666666666666668,91.0,62.18881118881119,0,0,4,2,0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/CRC32DigestManager.java,25,17,1,1,0,50,50,50.0,50,50,50.0,50,51,51,51.0,56.0,56.0,0,0,2,2,0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,49,3,2,0,63,61,21.0,61,61,20.33333333333333,65,65,51,21.666666666666668,56.0,53.6,0,0,6,1,0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,39,31,5,1,0,119,63,23.8,98,63,19.6,150,107,51,21.4,108.0,75.64,0,0,3,3,0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,28,1,1,0,87,87,87.0,87,87,87.0,87,51,51,51.0,56.0,56.0,0,0,8,5,0,no
3.3.3,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,35,1,1,0,57,57,57.0,57,57,57.0,57,51,51,51.0,56.0,56.0,0,0,6,2,0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,46,23,1,1,0,80,80,80.0,80,80,80.0,80,12,12,12.0,94.0,94.0,0,0,4,3,0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,42,23,1,1,0,76,76,76.0,76,76,76.0,76,12,12,12.0,94.0,94.0,0,0,4,3,0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,13,21,1,1,0,41,41,41.0,41,41,41.0,41,12,12,12.0,94.0,94.0,0,0,2,2,0,no
3.3.3,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,32,21,1,1,0,63,63,63.0,63,63,63.0,63,12,12,12.0,94.0,94.0,0,0,3,3,0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,6,28,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,50.0,50.0,0,0,3,1,0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,6,29,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,50.0,50.0,0,0,3,1,0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,28,95,1,1,0,139,139,139.0,139,139,139.0,139,24,24,24.0,50.0,50.0,0,0,12,1,0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,4,28,1,1,0,33,33,33.0,33,33,33.0,33,24,24,24.0,50.0,50.0,0,0,5,1,0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,6,33,1,1,0,43,43,43.0,43,43,43.0,43,24,24,24.0,50.0,50.0,0,0,6,1,0,no
3.3.3,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,15,71,1,1,0,99,99,99.0,99,99,99.0,99,24,24,24.0,50.0,50.0,0,0,9,1,0,no
3.3.3,src/java/main/org/apache/jute/Index.java,5,31,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,92.0,92.0,0,0,4,1,0,no
3.3.3,src/java/main/org/apache/jute/Record.java,8,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,92.0,92.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/jute/compiler/JBoolean.java,15,21,2,2,0,9,9,4.5,9,8,4.5,11,47,31,23.5,92.0,46.54545454545455,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/jute/compiler/JByte.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,92.0,58.66666666666666,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/jute/compiler/JInt.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,92.0,58.66666666666666,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/jute/compiler/JLong.java,12,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,92.0,58.66666666666666,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/jute/compiler/JString.java,19,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,92.0,58.66666666666666,0,0,3,3,0,no
3.3.3,src/java/main/org/apache/zookeeper/AsyncCallback.java,31,17,1,1,0,5,5,5.0,5,5,5.0,5,10,10,10.0,69.0,69.0,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/zookeeper/ClientWatchManager.java,5,31,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,4,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,6,21,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,5,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,22,70,1,1,1,30,30,30.0,30,30,30.0,30,6,6,6.0,67.0,67.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,37,20,1,1,0,1,1,1.0,9,9,9.0,11,4,4,4.0,33.0,33.0,0,0,3,3,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,8,36,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,yes
3.3.3,src/java/main/org/apache/zookeeper/server/ServerStats.java,93,22,3,2,0,32,25,10.666666666666666,20,14,6.666666666666667,72,77,66,25.666666666666668,113.0,110.08333333333331,0,0,6,3,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/SessionTracker.java,23,38,3,2,2,19,8,6.333333333333333,16,8,5.333333333333333,22,32,11,10.666666666666666,87.0,68.81818181818181,0,0,4,2,0,yes
3.3.3,src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,93,21,4,2,0,34,29,8.5,33,29,8.25,43,66,34,16.5,107.0,57.395348837209305,0,0,4,3,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,23,76,1,1,0,26,26,26.0,24,24,24.0,28,16,16,16.0,50.0,50.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,10,65,1,1,0,2,2,2.0,1,1,1.0,3,12,12,12.0,113.0,113.0,0,0,9,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,14,45,1,1,0,6,6,6.0,6,6,6.0,6,7,7,7.0,50.0,50.0,0,0,4,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,20,86,3,2,1,8,4,2.6666666666666665,6,4,2.0,10,25,14,8.333333333333334,105.0,71.9,0,0,6,2,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Election.java,6,17,1,1,0,1,1,1.0,1,1,1.0,1,4,4,4.0,50.0,50.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,7,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,15,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,4,24,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,6,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,13,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,49,20,3,2,0,86,68,28.666666666666668,91,68,30.33333333333333,93,116,66,38.66666666666666,110.0,91.89247311827955,0,0,3,3,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,13,51,2,2,0,77,64,38.5,77,64,38.5,77,82,66,41.0,110.0,99.87012987012989,0,0,4,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,6,27,1,1,0,37,37,37.0,37,37,37.0,37,15,15,15.0,66.0,66.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,34,35,8,3,0,25,7,3.125,26,6,3.25,38,186,66,23.25,110.0,78.10526315789474,0,0,6,4,0,yes
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,20,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,1,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,12,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,2,0,no
3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,5,31,1,1,0,38,38,38.0,38,38,38.0,38,5,5,5.0,96.0,96.0,0,0,2,1,0,no
3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,5,30,1,1,0,38,38,38.0,38,38,38.0,38,5,5,5.0,96.0,96.0,0,0,4,1,0,no
3.4.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,23,78,7,3,0,212,93,30.285714285714285,266,126,38.0,412,260,160,37.142857142857146,129.0,80.04368932038835,0,0,4,2,0,no
3.4.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/CRC32DigestManager.java,25,17,2,2,0,50,50,25.0,100,50,50.0,100,211,160,105.5,95.0,64.0,0,0,2,2,0,no
3.4.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,49,4,2,0,63,61,15.75,122,61,30.5,126,225,160,56.25,95.0,63.71428571428572,0,0,6,1,0,no
3.4.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,39,31,6,2,0,119,63,19.83333333333333,181,83,30.166666666666668,233,267,160,44.5,146.0,85.22317596566523,0,0,3,3,0,no
3.4.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,28,2,2,0,87,87,43.5,174,87,87.0,174,211,160,105.5,95.0,64.0,0,0,8,5,0,no
3.4.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,35,2,2,0,57,57,28.5,114,57,57.0,114,211,160,105.5,95.0,64.0,0,0,6,2,0,no
3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,46,23,1,1,0,80,80,80.0,80,80,80.0,80,12,12,12.0,132.0,132.0,0,0,4,3,0,no
3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,42,23,1,1,0,76,76,76.0,76,76,76.0,76,12,12,12.0,132.0,132.0,0,0,4,3,0,no
3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,13,21,1,1,0,41,41,41.0,41,41,41.0,41,12,12,12.0,132.0,132.0,0,0,2,2,0,no
3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,32,21,1,1,0,63,63,63.0,63,63,63.0,63,12,12,12.0,132.0,132.0,0,0,3,3,0,no
3.4.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,6,28,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,89.0,89.0,0,0,3,1,0,no
3.4.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,6,29,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,89.0,89.0,0,0,3,1,0,no
3.4.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,28,95,1,1,0,139,139,139.0,139,139,139.0,139,24,24,24.0,89.0,89.0,0,0,12,1,0,no
3.4.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,4,28,1,1,0,33,33,33.0,33,33,33.0,33,24,24,24.0,89.0,89.0,0,0,5,1,0,no
3.4.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,6,33,2,2,0,86,43,43.0,43,43,21.5,129,120,96,60.0,89.0,51.0,0,0,6,1,0,no
3.4.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,15,71,2,2,0,198,99,99.0,99,99,49.5,297,120,96,60.0,89.0,51.0,0,0,9,1,0,no
3.4.0,src/java/main/org/apache/jute/Index.java,5,31,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,130.0,130.0,0,0,4,1,0,no
3.4.0,src/java/main/org/apache/jute/Record.java,8,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,130.0,130.0,0,0,2,1,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JBoolean.java,15,21,2,2,0,9,9,4.5,9,8,4.5,11,47,31,23.5,130.0,85.45454545454545,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JByte.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,130.0,97.33333333333331,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JCompType.java,24,22,2,2,0,15,15,7.5,15,13,7.5,19,47,31,23.5,130.0,86.15789473684211,0,0,3,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JDouble.java,13,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,130.0,97.33333333333331,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JFloat.java,12,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,130.0,97.33333333333331,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JInt.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,130.0,97.33333333333331,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JLong.java,12,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,130.0,97.33333333333331,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/jute/compiler/JString.java,19,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,130.0,97.33333333333331,0,0,3,3,0,no
3.4.0,src/java/main/org/apache/zookeeper/AsyncCallback.java,31,17,1,1,0,5,5,5.0,5,5,5.0,5,10,10,10.0,107.0,107.0,0,0,2,2,0,no
3.4.0,src/java/main/org/apache/zookeeper/ClientWatchManager.java,5,31,1,1,0,3,3,3.0,1,1,1.0,5,2,2,2.0,16.0,16.0,0,0,4,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,6,21,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,5,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,22,70,1,1,1,30,30,30.0,30,30,30.0,30,6,6,6.0,105.0,105.0,0,0,2,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,8,36,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,5,29,1,1,0,1,1,1.0,0,0,0.0,2,16,16,16.0,20.0,20.0,0,0,2,1,0,yes
3.4.0,src/java/main/org/apache/zookeeper/server/ServerStats.java,93,22,3,2,0,32,25,10.666666666666666,20,14,6.666666666666667,72,77,66,25.666666666666668,152.0,148.19444444444446,0,0,6,3,0,no
3.4.0,src/java/main/org/apache/zookeeper/server/SessionTracker.java,25,42,6,3,5,40,8,6.666666666666667,37,8,6.166666666666667,43,45,11,7.5,125.0,55.325581395348834,0,0,4,2,0,yes
3.4.0,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,23,76,1,1,0,26,26,26.0,24,24,24.0,28,16,16,16.0,88.0,88.0,0,0,2,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,10,65,1,1,0,2,2,2.0,1,1,1.0,3,12,12,12.0,152.0,152.0,0,0,9,1,0,no
3.4.0,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,14,45,2,2,0,7,6,3.5,6,6,3.0,8,103,96,51.5,88.0,74.0,0,0,4,1,0,no
