Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
DatasetClassiRealeseNormalized,4,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,410.0,71.0,0.0,85.23908523908524,14.76091476091476,0.0,0.463650212806056,0.1536496880846762,0.37349647207419295,67.01370083255408,110.70411951709116,269.42867131105754,901.9864105071603,-632.5577391961027,0.5601427677984564,1.8752316226760088,-1.3150888548775523,35.86551889870962,0.07456448835490564,13.311693489852308,0.6825396825396826,43.0,0.12200956937799043,51.0,0.8779904306220095,367.0,0.31746031746031744,20.0,0.4574468085106383,0.6825396825396826,0.5477707006369427,0.47691167613662255,0.8722943722943723,0.6625153776579001,0.8523908523908524,0.2918607392291603,0.7081392607708398,0.14760914760914762,0.8840271969910762,0.8523908523908524,0.8641215663093259,0.47691167613662255,0.8722943722943723,0.9333523762757936,0.7297859714364838,0.8523908523908524,0.011,0.001,0.01,0.0,10.0,0.0,22650.0,924503.0,104666.0,87.52598752598753,53.95010395010395,?,0.0,0.0,0.0,0.0,-107053.00262455505,-107575.95108524764,-107610.17060716287,-106950.53169518974,-106743.53169518974
DatasetClassiRealeseNormalized,4,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,419.0,62.0,0.0,87.11018711018711,12.88981288981289,0.0,0.5065523859951022,0.13485600940381184,0.34165601964139775,58.471165423709714,100.59493697546861,272.1308087156738,789.0231505371885,-516.8923418215147,0.565760517080403,1.6403807703475852,-1.0746202532671825,64.9707785194732,0.1350743836163684,23.874833880847206,0.671875,43.0,0.09832134292565947,41.0,0.9016786570743405,376.0,0.328125,21.0,0.5119047619047619,0.671875,0.581081081081081,0.5130942778285625,0.8688736510791367,0.6074419208271424,0.8711018711018711,0.29754821402753057,0.7024517859724694,0.1288981288981289,0.8891974433536146,0.8711018711018711,0.8782276890384997,0.5130942778285625,0.8690360731165587,0.9213992157863639,0.7524570024570023,0.8711018711018711,0.011,0.001,0.01,0.0,10.0,0.0,22959.0,924503.0,104666.0,91.06029106029106,54.98960498960499,?,0.0,0.0,0.0,0.0,-109140.3008034929,-109702.3477903763,-109729.52635567702,-109038.02082959894,-108821.02082959894
DatasetClassiRealeseNormalized,4,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,406.0,75.0,0.0,84.4074844074844,15.592515592515593,0.0,0.4895504648168327,0.16214899506271266,0.38426847316799956,70.30491822733833,113.1414657366999,272.1308087156738,1004.3674222370846,-732.2366135214108,0.565760517080403,2.088081958912858,-1.5223214418324549,22.248544354161393,0.0462547699670715,8.175680092659771,0.796875,51.0,0.1486810551558753,62.0,0.8513189448441247,355.0,0.203125,13.0,0.45132743362831856,0.796875,0.576271186440678,0.5192779159175367,0.8925921762589928,0.6316385533461135,0.8440748440748441,0.19588089923071936,0.8041191007692806,0.15592515592515593,0.8963700155745172,0.8440748440748441,0.8607912507297156,0.5192779159175367,0.892689629481446,0.9331205270574071,0.7403648925833963,0.8440748440748441,0.011,0.001,0.01,0.0,10.0,0.0,22709.0,924503.0,104666.0,87.31808731808732,54.054054054054056,?,0.0,0.0,0.0,0.0,-106542.45420720661,-107070.23977309125,-107103.1957650674,-106437.18353027328,-106228.18353027328
DatasetClassiRealeseNormalized,4,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,408.0,73.0,0.0,84.82328482328482,15.176715176715177,0.0,0.4824831611372314,0.15285978654095392,0.37076131275216523,66.27728274759725,109.16450682880608,272.1308087156738,1088.9664988524846,-816.8356901368109,0.565760517080403,2.2639636150779308,-1.6982030979975278,38.78943476362281,0.08064331551688733,14.253966666505065,0.75,48.0,0.1366906474820144,57.0,0.8633093525179856,360.0,0.25,16.0,0.45714285714285713,0.75,0.5680473372781065,0.5042536260678682,0.8507194244604317,0.5769059633415656,0.8482328482328483,0.23492349571486262,0.7650765042851374,0.15176715176715178,0.8908782993889377,0.8482328482328483,0.8627191104637996,0.5042536260678682,0.8507843932754005,0.9122105689255795,0.7379959258899991,0.8482328482328483,0.011,0.001,0.01,0.0,10.0,0.0,23215.0,924503.0,104666.0,89.3970893970894,55.197505197505194,?,0.0,0.0,0.0,0.0,-109035.4303493292,-109637.08815817007,-109658.97430727766,-108941.97548991555,-108716.97548991557
DatasetClassiRealeseNormalized,4,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,422.0,59.0,0.0,87.73388773388774,12.266112266112266,0.0,0.538515326449305,0.12288453773832225,0.3345704478753795,53.28054838548739,98.50870812463234,272.1308087156738,663.6345487054604,-391.50373998978654,0.565760517080403,1.3796976064562585,-0.8139370893758556,84.69069571022199,0.17607213245368397,31.12131849749803,0.71875,46.0,0.09832134292565947,41.0,0.9016786570743405,376.0,0.28125,18.0,0.5287356321839081,0.71875,0.609271523178808,0.5474470584528249,0.9202825239808153,0.7205294683748111,0.8773388773388774,0.2569102202645368,0.7430897797354632,0.12266112266112267,0.8976888129697511,0.8773388773388774,0.884941280724428,0.5474470584528249,0.9202825239808153,0.9506996702821928,0.7682609157201068,0.8773388773388774,0.012,0.0,0.02,0.0,20.0,0.0,23355.0,924503.0,104666.0,90.64449064449065,53.11850311850312,?,0.0,0.0,0.0,0.0,-107341.39711187448,-107966.57371205019,-107989.97912723976,-107260.23366423565,-107031.23366423565
DatasetClassiRealeseNormalized,4,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,404.0,77.0,0.0,83.99168399168398,16.008316008316008,0.0,0.46525461659519807,0.16248532756389836,0.3851009702164625,70.4507460135908,113.38658065728667,272.1308087156738,1004.7610694299758,-732.630260714302,0.565760517080403,2.088900352245272,-1.523139835164869,24.13274273325213,0.050172022314453495,8.86806710609028,0.75,48.0,0.14628297362110312,61.0,0.8537170263788969,356.0,0.25,16.0,0.44036697247706424,0.75,0.5549132947976879,0.48978639775325467,0.8745128896882494,0.6738629182857631,0.83991683991684,0.23619981353794303,0.7638001864620569,0.1600831600831601,0.8882494851716515,0.83991683991684,0.8561717949616585,0.4897863977532547,0.8745453740957339,0.9324609895042476,0.7286607031656374,0.83991683991684,0.011,0.001,0.01,0.0,10.0,0.0,23719.0,924503.0,104666.0,87.73388773388774,53.95010395010395,?,0.0,0.0,0.0,0.0,-111220.12327144625,-111878.24096036829,-111907.9246641898,-111139.93926425974,-110898.93926425974
DatasetClassiRealeseNormalized,4,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,398.0,83.0,0.0,82.74428274428274,17.255717255717254,0.0,0.37929694180568735,0.1707559656073285,0.39802108023898713,74.03674746309952,117.19069233310653,272.1308087156738,908.1632487783963,-636.0324400627226,0.565760517080403,1.8880732822835682,-1.3223127652031654,12.83425719416373,0.026682447389113784,4.716208816905088,0.59375,38.0,0.1366906474820144,57.0,0.8633093525179856,360.0,0.40625,26.0,0.4,0.59375,0.4779874213836478,0.3899196837164111,0.8678619604316546,0.568125036515844,0.8274428274428275,0.37038347492484186,0.6296165250751582,0.17255717255717257,0.8617711374188058,0.8274428274428275,0.8409336339033935,0.3899196837164111,0.8678619604316546,0.9221010304483472,0.6873125151750119,0.8274428274428275,0.011,0.0,0.01,0.01,10.0,10.0,22022.0,924503.0,104666.0,86.9022869022869,53.63825363825364,?,0.0,0.0,0.0,0.0,-105048.09957972332,-105489.56896513444,-105521.15261470935,-104925.24693094619,-104738.24693094619
DatasetClassiRealeseNormalized,4,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,414.0,67.0,0.0,86.07068607068607,13.92931392931393,0.0,0.5043906189926952,0.133054192258653,0.34507066588694885,57.689929579466494,101.60032281419981,272.1308087156738,707.4768991463868,-435.346090430713,0.565760517080403,1.4708459441712824,-0.9050854270908794,69.47448647566462,0.14443760182050858,25.52981296147639,0.734375,47.0,0.11990407673860912,50.0,0.8800959232613909,367.0,0.265625,17.0,0.4845360824742268,0.734375,0.5838509316770186,0.5201251715880622,0.8961143585131894,0.6061146965291161,0.8607068607068608,0.24623593744546982,0.7537640625545302,0.1392931392931393,0.8930340369612277,0.8607068607068608,0.8721129102174534,0.5201251715880622,0.8961955695319005,0.9301552487495781,0.7501027442405068,0.8607068607068608,0.011,0.001,0.01,0.0,10.0,0.0,23087.0,924503.0,104666.0,91.26819126819127,54.57380457380457,?,0.0,0.0,0.0,0.0,-108928.51434104698,-109501.08675312344,-109540.81735966733,-108836.56518794726,-108615.56518794726
DatasetClassiRealeseNormalized,4,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,427.0,54.0,0.0,88.77338877338877,11.226611226611226,0.0,0.5847747546120152,0.11851593078183838,0.32327743426824057,51.38639816442562,95.18366794748103,272.1308087156738,668.6778190561882,-396.5470103405144,0.565760517080403,1.3901825760003914,-0.8244220589199884,88.98383105569042,0.18499756976235013,32.69891838989167,0.78125,50.0,0.09592326139088729,40.0,0.9040767386091128,377.0,0.21875,14.0,0.5555555555555556,0.78125,0.6493506493506493,0.5968236956626979,0.9208258393285371,0.7422299889620207,0.8877338877338877,0.20240714912477503,0.7975928508752249,0.11226611226611227,0.9098224724823191,0.8877338877338877,0.8954046355036452,0.5968236956626979,0.9208258393285371,0.9523511745002788,0.7912594830911662,0.8877338877338877,0.012,0.0,0.01,0.0,10.0,0.0,22148.0,924503.0,104666.0,91.68399168399168,53.74220374220374,?,0.0,0.0,0.0,0.0,-108021.10017715339,-108473.76367580255,-108500.88823010214,-107892.23590069701,-107701.23590069701
DatasetClassiRealeseNormalized,5,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4329.0,482.0,403.0,79.0,0.0,83.60995850622406,16.390041493775932,0.0,0.4678722155454318,0.16019894588326444,0.379468289643878,69.51369144253034,111.82639210759714,272.3366817903761,794.2186213958041,-521.881939605428,0.565013862635635,1.6477564759249048,-1.0827426132892697,24.7556941396444,0.0513603612855693,9.090106399511557,0.78125,50.0,0.15550239234449761,65.0,0.8444976076555024,353.0,0.21875,14.0,0.43478260869565216,0.78125,0.558659217877095,0.4981904217219921,0.922510466507177,0.7182259903366148,0.8360995850622407,0.21035197740673828,0.7896480225932617,0.16390041493775934,0.8918684291894778,0.8360995850622407,0.8541243732487914,0.4981904217219921,0.922510466507177,0.9510176688007644,0.7290111376009678,0.8360995850622407,0.012,0.0,0.01,0.0,10.0,0.0,22589.0,924290.0,104879.0,88.58921161825727,54.149377593360995,?,0.0,0.0,0.0,0.0,-107669.38127852167,-108176.2162713024,-108212.70702962858,-107559.46511526582,-107354.46511526582
DatasetClassiRealeseNormalized,5,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,407.0,74.0,0.0,84.61538461538461,15.384615384615385,0.0,0.4501838178504125,0.15074219318114546,0.37414032463428293,65.74560848517484,110.8949570111316,269.42867131105754,1012.437721210669,-743.0090498996115,0.5601427677984564,2.104860127257108,-1.5447173594586516,40.68424079865575,0.08458262120302651,15.100189820438773,0.6825396825396826,43.0,0.1291866028708134,54.0,0.8708133971291866,364.0,0.31746031746031744,20.0,0.44329896907216493,0.6825396825396826,0.5375,0.46527451773194817,0.8408901040479988,0.619661386612241,0.8461538461538461,0.292800766484977,0.7071992335150229,0.15384615384615385,0.8818232883954532,0.8461538461538461,0.8592389219259544,0.4652745177319482,0.8409231040809989,0.9165920254688835,0.7226153366583541,0.8461538461538461,0.012,0.0,0.01,0.0,10.0,0.0,22711.0,924503.0,104666.0,88.77338877338877,53.32640332640332,?,0.0,0.0,0.0,0.0,-106721.13020027067,-107255.35956674257,-107281.97967156855,-106615.96743677443,-106406.96743677443
DatasetClassiRealeseNormalized,5,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,400.0,81.0,0.0,83.16008316008316,16.83991683991684,0.0,0.4316825906206697,0.17204101018010964,0.39726037600354647,74.59391991780959,116.96671561318382,272.1308087156738,1229.9762800189515,-957.8454713032777,0.565760517080403,2.557123243282643,-1.9913627262022404,10.977057860164214,0.022821326112607513,4.033743151674238,0.703125,45.0,0.1486810551558753,62.0,0.8513189448441247,355.0,0.296875,19.0,0.4205607476635514,0.703125,0.5263157894736842,0.4527807654999711,0.8781100119904077,0.5732996957866416,0.8316008316008316,0.2771568867567069,0.7228431132432931,0.1683991683991684,0.878859450877043,0.8316008316008316,0.8481966050666562,0.4527807654999711,0.878288676231572,0.9234745606139831,0.7119568833588396,0.8316008316008316,0.011,0.001,0.01,0.0,10.0,0.0,24215.0,924503.0,104666.0,86.6943866943867,54.46985446985447,?,0.0,0.0,0.0,0.0,-113604.31804837167,-114345.15667145589,-114360.62630247534,-113541.6543199773,-113284.6543199773
DatasetClassiRealeseNormalized,5,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,417.0,64.0,0.0,86.6943866943867,13.305613305613306,0.0,0.5133733797028138,0.1372325823507091,0.3507733276259073,59.50160515371417,103.27937679025753,272.1308087156738,786.5578647687803,-514.4270560531065,0.565760517080403,1.6352554361097302,-1.0694949190293275,59.359982030364144,0.12340952605065311,21.813032603884373,0.71875,46.0,0.11031175059952038,46.0,0.8896882494004796,371.0,0.28125,18.0,0.5,0.71875,0.5897435897435898,0.525419042018014,0.8899130695443646,0.681898435122766,0.8669438669438669,0.2585056175433873,0.7414943824566127,0.13305613305613306,0.893356278960392,0.8669438669438669,0.8765736532485912,0.525419042018014,0.8899130695443646,0.9382239875527739,0.7551695616211745,0.8669438669438669,0.011,0.001,0.01,0.0,10.0,0.0,23032.0,924503.0,104666.0,90.22869022869023,54.054054054054056,?,0.0,0.0,0.0,0.0,-111081.94870285355,-111656.24087328566,-111684.2204524617,-110986.34160356261,-110767.34160356261
DatasetClassiRealeseNormalized,5,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,414.0,67.0,0.0,86.07068607068607,13.92931392931393,0.0,0.5043906189926952,0.13958787040414855,0.35142915882264775,60.52281613275752,103.47247538682814,272.1308087156738,734.6445972102035,-462.5137884945297,0.565760517080403,1.527327644927658,-0.9615671278472551,57.00269382320115,0.11850871896715416,20.946799111877986,0.734375,47.0,0.11990407673860912,50.0,0.8800959232613909,367.0,0.265625,17.0,0.4845360824742268,0.734375,0.5838509316770186,0.5201251715880622,0.8985686450839329,0.7070190062036241,0.8607068607068608,0.24623593744546982,0.7537640625545302,0.1392931392931393,0.8930340369612277,0.8607068607068608,0.8721129102174534,0.5201251715880622,0.8985686450839329,0.9430824712232213,0.7501027442405068,0.8607068607068608,0.011,0.001,0.01,0.0,10.0,0.0,22902.0,924503.0,104666.0,90.02079002079002,54.46985446985447,?,0.0,0.0,0.0,0.0,-110169.43437340047,-110720.3085682034,-110749.82826248903,-110064.69605923191,-109849.69605923191
DatasetClassiRealeseNormalized,5,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,417.0,64.0,0.0,86.6943866943867,13.305613305613306,0.0,0.5239980207817911,0.1357013024727545,0.3546282746222428,58.83766945333485,104.41440186766481,272.1308087156738,722.4106093530793,-450.27980063740546,0.565760517080403,1.5018931587382105,-0.9361326416578076,67.32922460636675,0.13997759793423442,24.741492859308444,0.75,48.0,0.11510791366906475,48.0,0.8848920863309353,369.0,0.25,16.0,0.5,0.75,0.6,0.5395006186277884,0.9034584832134293,0.7053961984382631,0.8669438669438669,0.2320517806129317,0.7679482193870683,0.13305613305613306,0.8974430974430975,0.8669438669438669,0.8775949938044701,0.5395006186277884,0.9034584832134293,0.9430701121162033,0.7600997506234415,0.8669438669438669,0.011,0.0,0.01,0.0,10.0,0.0,22337.0,924503.0,104666.0,88.77338877338877,53.222453222453225,?,0.0,0.0,0.0,0.0,-105017.02714033131,-105507.32911333357,-105533.7836144317,-104906.01131656356,-104709.01131656356
DatasetClassiRealeseNormalized,5,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,414.0,67.0,0.0,86.07068607068607,13.92931392931393,0.0,0.4698547434568756,0.13799242030094874,0.35676290754838946,59.83105736485471,105.04290905713822,272.1308087156738,786.6475343094504,-514.5167255937765,0.565760517080403,1.6354418592712068,-1.0696813421908036,62.153633611425164,0.1292175334956864,22.839616691972633,0.640625,41.0,0.10551558752997602,44.0,0.894484412470024,373.0,0.359375,23.0,0.4823529411764706,0.640625,0.5503355704697986,0.47647876329194755,0.8810326738609112,0.6382736376071346,0.8607068607068608,0.3255974482368367,0.6744025517631632,0.1392931392931393,0.8807710837122602,0.8607068607068608,0.8687238313033901,0.47647876329194755,0.8810326738609113,0.9309106727836292,0.7339623731807788,0.8607068607068608,0.012,0.0,0.01,0.0,10.0,0.0,22589.0,924503.0,104666.0,89.60498960498961,53.32640332640332,?,0.0,0.0,0.0,0.0,-106066.61958287445,-106576.38338582465,-106618.95883027255,-105965.69324112043,-105760.69324112043
DatasetClassiRealeseNormalized,5,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,423.0,58.0,0.0,87.94178794178794,12.058212058212058,0.0,0.5686232063334982,0.12613198549550908,0.33272701641414304,54.68858393284476,97.96594036700198,272.1308087156738,715.457979473756,-443.3271707580822,0.565760517080403,1.4874386267645656,-0.9216781096841626,77.20134639386785,0.16050175965461091,28.369204779944234,0.796875,51.0,0.1079136690647482,45.0,0.8920863309352518,372.0,0.203125,13.0,0.53125,0.796875,0.6375,0.5854460502071026,0.9162919664268585,0.7302606530728282,0.8794178794178794,0.1904565484826276,0.8095434515173724,0.12058212058212059,0.9083565083565083,0.8794178794178794,0.889070463135301,0.5854460502071026,0.9162919664268585,0.9492656438506196,0.7825903990024937,0.8794178794178794,0.012,0.0,0.01,0.0,10.0,0.0,23532.0,924503.0,104666.0,91.68399168399168,54.57380457380457,?,0.0,0.0,0.0,0.0,-109240.16952971983,-109864.18033080302,-109909.33507604973,-109160.46964458264,-108925.46964458264
DatasetClassiRealeseNormalized,5,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,413.0,68.0,0.0,85.86278586278586,14.137214137214137,0.0,0.4886658537347965,0.13998969635048938,0.3512688075200368,60.69704071113489,103.4252626106651,272.1308087156738,792.0871966810868,-519.9563879654129,0.565760517080403,1.646750928650908,-1.080990411570505,54.85072170071102,0.11403476445054266,20.156013190707796,0.703125,45.0,0.11750599520383694,49.0,0.882494004796163,368.0,0.296875,19.0,0.4787234042553192,0.703125,0.5696202531645569,0.5015956568030907,0.8592625899280576,0.6472557009364192,0.8586278586278586,0.2730088538316956,0.7269911461683044,0.14137214137214138,0.8880778163311563,0.8586278586278586,0.8694117245033549,0.5015956568030907,0.8592625899280576,0.9251592117781412,0.742521569368348,0.8586278586278586,0.011,0.0,0.01,0.0,10.0,0.0,23091.0,924503.0,104666.0,90.43659043659044,54.57380457380457,?,0.0,0.0,0.0,0.0,-110067.5322690155,-110662.51447343662,-110674.86190338286,-109970.60973166277,-109749.60973166277
DatasetClassiRealeseNormalized,5,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,410.0,71.0,0.0,85.23908523908524,14.76091476091476,0.0,0.48044301775418,0.14662047977755224,0.36484394197931985,63.57203038617139,107.42223534598648,272.1308087156738,938.0139235925081,-665.8831148768343,0.565760517080403,1.9501328972817218,-1.3843723802013186,48.600162277159015,0.10103983841405201,17.85911801259414,0.71875,46.0,0.12709832134292565,53.0,0.8729016786570744,364.0,0.28125,18.0,0.46464646464646464,0.71875,0.5644171779141105,0.4970211121065311,0.8899505395683454,0.5842546722548191,0.8523908523908524,0.2607391737337781,0.7392608262662219,0.14760914760914762,0.8879171706396837,0.8523908523908524,0.8650054689198712,0.49702111210653105,0.8900479927907986,0.9270066806295015,0.7377780507843393,0.8523908523908524,0.013,0.0,0.01,0.0,10.0,0.0,22896.0,924503.0,104666.0,88.77338877338877,53.43035343035343,?,0.0,0.0,0.0,0.0,-104869.92729283759,-105424.43836471003,-105461.67405123633,-104776.54184797923,-104561.54184797923
DatasetClassiRealeseNormalized,6,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4329.0,482.0,405.0,77.0,0.0,84.02489626556017,15.975103734439834,0.0,0.4367620724193402,0.16357064261147258,0.38778996272805527,70.9767415563135,114.27872528720425,272.3366817903761,964.2403367350183,-691.9036549446423,0.565013862635635,2.0004986239315734,-1.4354847612959385,21.415229890686273,0.044429937532544136,7.8635128216661165,0.671875,43.0,0.1339712918660287,56.0,0.8660287081339713,362.0,0.328125,21.0,0.43434343434343436,0.671875,0.5276073619631902,0.4518202398417717,0.8694116327751196,0.5690080611433401,0.8402489626556017,0.30234525452163036,0.6976547454783696,0.15975103734439833,0.8773421571488806,0.8402489626556017,0.8539099564436597,0.4518202398417717,0.8694116327751197,0.9209334733519391,0.7157387621301594,0.8402489626556017,0.013,0.0,0.01,0.0,10.0,0.0,22339.0,924290.0,104879.0,88.58921161825727,54.56431535269709,?,0.0,0.0,0.0,0.0,-107159.71968004676,-107630.06132329575,-107669.53215840581,-107041.78261143282,-106844.78261143282
DatasetClassiRealeseNormalized,6,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,421.0,60.0,0.0,87.52598752598753,12.474012474012474,0.0,0.5228016799497337,0.1316198264298659,0.3424949387779819,57.405464221592496,101.51528453780097,269.42867131105754,768.856093413691,-499.4274221026335,0.5601427677984564,1.5984534166604802,-1.038310648862024,68.37216192227979,0.14214586678228647,25.376720892240748,0.6984126984126984,44.0,0.09808612440191387,41.0,0.9019138755980861,377.0,0.30158730158730157,19.0,0.5176470588235295,0.6984126984126984,0.5945945945945945,0.5309931615636371,0.9045340624287993,0.6287344917019877,0.8752598752598753,0.2749333012490907,0.7250666987509091,0.12474012474012475,0.8951272539507834,0.8752598752598753,0.882845423385964,0.5309931615636371,0.9046165625112995,0.936999726221725,0.7604422604422605,0.8752598752598753,0.013,0.001,0.01,0.0,10.0,0.0,22148.0,924503.0,104666.0,90.02079002079002,54.15800415800416,?,0.0,0.0,0.0,0.0,-106019.36352252781,-106464.63801589236,-106504.20553172007,-105895.55320231493,-105704.55320231493
