projectKey,idTicket,ticketKey,creationDateTicket,resolutionDateTicket,fixVersion,fixVersionReleaseDate,affectedVersionsCount,affectedVersions,openingVersion,openingVersionReleaseDate,injectionVersion,injectionVersionReleaseDate
ZOOKEEPER,12441353,ZOOKEEPER-586,2009-11-21T01:18:13,2010-03-16T23:44:10,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12440974,ZOOKEEPER-582,2009-11-17T20:56:40,2009-11-20T22:30:51,3.3.0,2010-03-25,4,3.1.1|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12440362,ZOOKEEPER-574,2009-11-11T00:43:34,2010-01-23T00:31:18,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12440233,ZOOKEEPER-573,2009-11-10T01:05:59,2010-01-20T20:17:04,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12440125,ZOOKEEPER-570,2009-11-08T06:37:46,2009-11-08T22:46:18,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12440056,ZOOKEEPER-569,2009-11-06T19:47:54,2010-02-20T14:27:43,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12439721,ZOOKEEPER-568,2009-11-03T01:38:35,2009-11-07T08:08:51,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12439618,ZOOKEEPER-567,2009-11-01T04:41:05,2009-11-12T20:03:05,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12439372,ZOOKEEPER-566,2009-10-29T05:27:26,2009-11-12T19:54:26,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12439296,ZOOKEEPER-563,2009-10-28T17:09:27,2009-10-29T04:02:41,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12439109,ZOOKEEPER-562,2009-10-26T20:45:28,2009-10-29T21:35:25,3.3.0,2010-03-25,3,3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12439021,ZOOKEEPER-558,2009-10-25T00:08:18,2009-11-07T00:48:26,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12439013,ZOOKEEPER-557,2009-10-24T21:03:25,2009-11-06T21:24:26,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12437932,ZOOKEEPER-551,2009-10-13T04:10:33,2009-11-08T21:42:07,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12437658,ZOOKEEPER-548,2009-10-08T22:59:10,2009-10-09T04:35,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12437652,ZOOKEEPER-547,2009-10-08T22:01:41,2009-11-17T23:39:20,3.3.0,2010-03-25,3,3.2.0|3.2.1|3.2.2,3.2.1,2009-09-04,3.2.0,2009-07-08
ZOOKEEPER,12437339,ZOOKEEPER-542,2009-10-06T01:54:02,2009-10-07T18:11:37,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.1,2009-09-04,3.2.0,2009-07-08
ZOOKEEPER,12437332,ZOOKEEPER-541,2009-10-06T00:04:47,2009-10-13T23:14:58,3.3.0,2010-03-25,2,3.2.1|3.2.2,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12437077,ZOOKEEPER-540,2009-10-01T22:02:41,2009-10-09T00:43:13,3.3.0,2010-03-25,2,3.2.1|3.2.2,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12436891,ZOOKEEPER-538,2009-09-30T06:00:21,2009-10-02T00:26:42,3.3.0,2010-03-25,2,3.2.1|3.2.2,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12436525,ZOOKEEPER-535,2009-09-24T17:56:42,2009-09-24T18:52:50,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12436444,ZOOKEEPER-534,2009-09-23T18:46:40,2009-12-16T23:46:55,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.1,2009-09-04,3.2.0,2009-07-08
ZOOKEEPER,12436439,ZOOKEEPER-533,2009-09-23T17:41:41,2009-09-23T21:54:20,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12436344,ZOOKEEPER-532,2009-09-22T20:09:46,2009-11-18T17:30:38,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12436219,ZOOKEEPER-531,2009-09-21T17:09:13,2010-01-12T20:12:06,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12436179,ZOOKEEPER-530,2009-09-21T09:17:08,2009-10-21T21:01:11,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.1,2009-09-04,3.2.0,2009-07-08
ZOOKEEPER,12435864,ZOOKEEPER-528,2009-09-16T18:46:54,2009-10-14T17:27:20,3.3.0,2010-03-25,1,3.2.0,3.2.1,2009-09-04,3.2.0,2009-07-08
ZOOKEEPER,12435854,ZOOKEEPER-527,2009-09-16T17:34:23,2009-12-07T21:13,3.3.0,2010-03-25,1,3.2.1,3.2.1,2009-09-04,3.2.1,2009-09-04
ZOOKEEPER,12435369,ZOOKEEPER-524,2009-09-10T23:36:16,2010-02-20T01:21:54,3.3.0,2010-03-25,5,3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.1,2009-09-04,3.1.1,2009-03-27
ZOOKEEPER,12433998,ZOOKEEPER-519,2009-08-25T23:49:16,2009-11-18T17:45:10,3.3.0,2010-03-25,6,3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.0,2009-07-08,3.1.0,2009-02-13
ZOOKEEPER,12433940,ZOOKEEPER-515,2009-08-25T13:10:58,2011-09-06T16:01:35,3.5.0,2014-08-04,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12433871,ZOOKEEPER-514,2009-08-24T17:44:28,2009-08-24T19:04:11,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12433766,ZOOKEEPER-513,2009-08-22T12:12:03,2013-10-10T17:33:16,3.5.0,2014-08-04,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12433522,ZOOKEEPER-512,2009-08-20T00:11:07,2009-10-27T21:14:23,3.3.0,2010-03-25,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12433519,ZOOKEEPER-511,2009-08-19T22:35:23,2010-03-11T14:06:33,3.3.0,2010-03-25,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12433511,ZOOKEEPER-510,2009-08-19T21:13:42,2009-10-14T00:14:27,3.3.0,2010-03-25,2,3.2.0|3.2.2,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12432610,ZOOKEEPER-505,2009-08-08T20:57:35,2010-01-26T23:17:08,3.3.0,2010-03-25,6,3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.0,2009-07-08,3.1.0,2009-02-13
ZOOKEEPER,12432546,ZOOKEEPER-504,2009-08-07T17:35:50,2010-01-26T23:17:35,3.3.0,2010-03-25,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12432463,ZOOKEEPER-503,2009-08-07T01:06:12,2010-01-26T23:18:04,3.3.0,2010-03-25,6,3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.0,2009-07-08,3.1.0,2009-02-13
ZOOKEEPER,12432460,ZOOKEEPER-502,2009-08-07T00:57:50,2010-01-26T23:19:07,3.3.0,2010-03-25,6,3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.0,2009-07-08,3.1.0,2009-02-13
ZOOKEEPER,12432328,ZOOKEEPER-499,2009-08-05T20:32:20,2009-08-10T22:25:56,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12432204,ZOOKEEPER-498,2009-08-04T21:18:51,2009-08-11T21:27:36,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12432069,ZOOKEEPER-495,2009-08-03T18:20,2010-01-26T03:11:29,3.3.0,2010-03-25,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12431956,ZOOKEEPER-493,2009-08-01T09:40:58,2009-08-04T21:39:21,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12431864,ZOOKEEPER-492,2009-07-31T04:24:39,2014-04-23T20:40:46,3.5.0,2014-08-04,2,3.1.1|3.2.0,3.2.0,2009-07-08,3.1.1,2009-03-27
ZOOKEEPER,12431726,ZOOKEEPER-491,2009-07-29T18:51:10,2009-08-04T18:17:48,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12431724,ZOOKEEPER-490,2009-07-29T18:27:29,2009-08-07T18:17:54,3.3.0,2010-03-25,3,3.1.1|3.2.0|3.2.1,3.2.0,2009-07-08,3.1.1,2009-03-27
ZOOKEEPER,12431571,ZOOKEEPER-489,2009-07-28T06:40:27,2009-09-29T09:59:38,3.3.0,2010-03-25,6,3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.0,2009-07-08,3.1.0,2009-02-13
ZOOKEEPER,12431406,ZOOKEEPER-487,2009-07-24T20:38,2009-07-31T19:08:57,3.3.0,2010-03-25,3,3.1.1|3.2.0|3.2.1,3.2.0,2009-07-08,3.1.1,2009-03-27
ZOOKEEPER,12431304,ZOOKEEPER-485,2009-07-23T21:47:03,2010-02-24T20:04:26,3.3.0,2010-03-25,6,3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.2.0,2009-07-08,3.1.0,2009-02-13
ZOOKEEPER,12431302,ZOOKEEPER-484,2009-07-23T21:09:54,2009-08-07T00:39:36,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12431300,ZOOKEEPER-483,2009-07-23T20:40:49,2009-08-25T05:58:27,3.3.0,2010-03-25,2,3.1.1|3.2.1,3.2.0,2009-07-08,3.1.1,2009-03-27
ZOOKEEPER,12431192,ZOOKEEPER-482,2009-07-22T22:44:53,2009-07-30T22:34:09,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430929,ZOOKEEPER-481,2009-07-20T13:43:29,2009-08-03T21:32:33,3.3.0,2010-03-25,3,3.1.1|3.2.0|3.2.1,3.2.0,2009-07-08,3.1.1,2009-03-27
ZOOKEEPER,12430927,ZOOKEEPER-480,2009-07-20T13:33:29,2009-08-04T18:07:54,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430805,ZOOKEEPER-477,2009-07-17T19:05:17,2009-08-11T00:30:22,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430712,ZOOKEEPER-475,2009-07-16T21:39:26,2009-08-04T18:18:50,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430402,ZOOKEEPER-470,2009-07-14T18:25:45,2009-07-20T22:55:48,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430400,ZOOKEEPER-469,2009-07-14T18:10:28,2009-07-16T23:30:08,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430398,ZOOKEEPER-468,2009-07-14T17:44:34,2009-07-16T17:42:28,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430314,ZOOKEEPER-466,2009-07-14T03:25:12,2009-08-04T01:59:43,3.3.0,2010-03-25,2,3.2.0|3.2.1,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12430205,ZOOKEEPER-463,2009-07-13T13:14:39,2014-04-23T20:26:08,3.5.0,2014-08-04,1,3.2.0,3.2.0,2009-07-08,3.2.0,2009-07-08
ZOOKEEPER,12429317,ZOOKEEPER-457,2009-07-01T18:58:04,2009-07-31T20:32:59,3.3.0,2010-03-25,2,3.1.1|3.2.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12429244,ZOOKEEPER-455,2009-06-30T23:44:02,2009-07-01T16:39:51,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12429229,ZOOKEEPER-454,2009-06-30T20:53:41,2009-06-30T20:57:08,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12429200,ZOOKEEPER-453,2009-06-30T16:25:34,2009-06-30T20:47:21,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12429143,ZOOKEEPER-452,2009-06-30T01:17:21,2009-06-30T01:29:40,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12428990,ZOOKEEPER-449,2009-06-26T20:36:25,2009-06-26T21:16:14,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12428976,ZOOKEEPER-448,2009-06-26T18:39:41,2009-06-26T18:51:50,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12428426,ZOOKEEPER-446,2009-06-19T22:44:19,2009-06-22T20:55:03,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12428268,ZOOKEEPER-445,2009-06-18T16:06:38,2014-04-23T20:30:10,3.5.0,2014-08-04,22,3.0.0|3.0.1|3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2|3.3.0|3.3.1|3.3.2|3.3.3|3.4.0|3.3.4|3.4.1|3.4.2|3.4.3|3.3.5|3.3.6|3.4.4|3.4.5|3.4.6,3.1.1,2009-03-27,3.0.0,2008-10-27
ZOOKEEPER,12427928,ZOOKEEPER-444,2009-06-15T18:48:24,2009-06-17T17:37:22,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12427385,ZOOKEEPER-438,2009-06-08T18:04:40,2009-06-25T20:42:22,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12427251,ZOOKEEPER-435,2009-06-05T20:42:24,2009-06-09T05:21:48,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12427233,ZOOKEEPER-433,2009-06-05T17:57:28,2009-06-18T01:09:34,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12426974,ZOOKEEPER-427,2009-06-02T21:01:41,2009-06-18T20:33:45,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12426614,ZOOKEEPER-421,2009-05-28T18:39:39,2009-06-01T21:00:43,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12426532,ZOOKEEPER-419,2009-05-28T00:24:09,2009-05-28T18:31:50,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12426430,ZOOKEEPER-418,2009-05-27T07:10:50,2010-12-13T01:03:09,3.4.0,2011-11-22,12,3.0.0|3.0.1|3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2|3.3.0|3.3.1|3.3.2|3.3.3,3.1.1,2009-03-27,3.0.0,2008-10-27
ZOOKEEPER,12426373,ZOOKEEPER-417,2009-05-26T18:10:27,2009-06-26T21:09:06,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12426361,ZOOKEEPER-416,2009-05-26T15:51:26,2009-05-28T04:55:48,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12426054,ZOOKEEPER-415,2009-05-21T20:29:44,2009-05-22T07:25:56,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12425961,ZOOKEEPER-413,2009-05-20T21:59:15,2010-01-26T02:57:04,3.3.0,2010-03-25,7,3.0.1|3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2,3.1.1,2009-03-27,3.0.1,2008-12-04
ZOOKEEPER,12425892,ZOOKEEPER-412,2009-05-20T08:35:37,2015-12-15T19:17:57,3.5.2,2016-07-21,26,3.0.0|3.0.1|3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2|3.3.0|3.3.1|3.3.2|3.3.3|3.4.0|3.3.4|3.4.1|3.4.2|3.4.3|3.3.5|3.3.6|3.4.4|3.4.5|3.4.6|3.5.0|3.5.1|3.4.7|3.4.8,3.1.1,2009-03-27,3.0.0,2008-10-27
ZOOKEEPER,12425864,ZOOKEEPER-411,2009-05-19T22:39:10,2009-05-20T22:41:43,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12425742,ZOOKEEPER-405,2009-05-18T17:24:02,2009-05-20T17:59:28,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12425388,ZOOKEEPER-402,2009-05-13T22:36:40,2009-05-21T21:22:46,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12425269,ZOOKEEPER-400,2009-05-12T21:26:25,2009-05-14T08:22:07,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12424986,ZOOKEEPER-396,2009-05-09T00:41:05,2009-06-08T20:39:31,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12424738,ZOOKEEPER-391,2009-05-06T18:25:18,2009-05-12T21:00,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12423940,ZOOKEEPER-384,2009-04-27T20:55:46,2009-05-05T04:55:50,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.1.1,2009-03-27,3.0.0,2008-10-27
ZOOKEEPER,12423919,ZOOKEEPER-382,2009-04-27T18:30:04,2009-04-29T19:12:04,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12423339,ZOOKEEPER-379,2009-04-21T06:30:02,2009-05-22T00:27:44,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12422897,ZOOKEEPER-375,2009-04-15T16:03:31,2009-06-09T19:01:20,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12422554,ZOOKEEPER-374,2009-04-10T09:28:43,2009-04-16T20:28:46,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12422297,ZOOKEEPER-370,2009-04-07T21:26:40,2009-04-08T21:10:22,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12422019,ZOOKEEPER-366,2009-04-03T22:12:24,2014-04-23T20:46:35,3.5.0,2014-08-04,22,3.0.0|3.0.1|3.1.0|3.1.1|3.2.0|3.2.1|3.1.2|3.2.2|3.3.0|3.3.1|3.3.2|3.3.3|3.4.0|3.3.4|3.4.1|3.4.2|3.4.3|3.3.5|3.3.6|3.4.4|3.4.5|3.4.6,3.1.1,2009-03-27,3.0.0,2008-10-27
ZOOKEEPER,12421959,ZOOKEEPER-363,2009-04-03T11:08:05,2009-04-07T02:43:59,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12421950,ZOOKEEPER-362,2009-04-03T09:04:29,2009-04-03T22:12:11,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12421897,ZOOKEEPER-360,2009-04-02T16:32:07,2009-04-03T21:43:56,3.2.0,2009-07-08,1,3.1.1,3.1.1,2009-03-27,3.1.1,2009-03-27
ZOOKEEPER,12419610,ZOOKEEPER-355,2009-03-27T05:09:51,2009-04-09T21:03:07,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.1,2009-03-27,3.1.0,2009-02-13
ZOOKEEPER,12419561,ZOOKEEPER-348,2009-03-26T19:11:45,2009-04-09T21:04:17,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12419440,ZOOKEEPER-347,2009-03-26T00:13:38,2009-04-08T22:39:43,3.2.0,2009-07-08,1,3.1.0,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12419257,ZOOKEEPER-346,2009-03-23T23:34:45,2009-04-17T20:48:51,3.2.0,2009-07-08,3,3.0.0|3.0.1|3.1.0,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12417203,ZOOKEEPER-344,2009-03-18T18:45:48,2009-05-06T17:04:50,3.2.0,2009-07-08,1,3.1.0,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12417100,ZOOKEEPER-340,2009-03-17T22:16:39,2009-04-17T23:19:49,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12416126,ZOOKEEPER-335,2009-03-04T18:55:48,2011-06-14T05:14:31,3.4.0,2011-11-22,1,3.1.0,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12415833,ZOOKEEPER-334,2009-02-27T23:55:44,2009-03-03T22:49:12,3.2.0,2009-07-08,1,3.1.0,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12415817,ZOOKEEPER-332,2009-02-27T20:04:12,2009-03-04T18:25:40,3.2.0,2009-07-08,2,3.1.0|3.1.1,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12415256,ZOOKEEPER-326,2009-02-20T20:12:15,2009-02-23T23:56:36,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12415180,ZOOKEEPER-325,2009-02-20T00:04:55,2009-04-07T23:08:22,3.2.0,2009-07-08,1,3.1.0,3.1.0,2009-02-13,3.1.0,2009-02-13
ZOOKEEPER,12415001,ZOOKEEPER-320,2009-02-17T22:48:01,2009-02-27T20:05:19,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12414999,ZOOKEEPER-319,2009-02-17T22:32:27,2009-02-27T19:49:16,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12414990,ZOOKEEPER-318,2009-02-17T20:52:02,2009-03-06T00:45:04,3.2.0,2009-07-08,3,3.0.0|3.0.1|3.1.0,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12414779,ZOOKEEPER-313,2009-02-13T22:20:11,2009-03-04T19:01:27,3.1.1,2009-03-27,2,3.0.0|3.0.1,3.1.0,2009-02-13,3.0.0,2008-10-27
ZOOKEEPER,12414518,ZOOKEEPER-309,2009-02-10T22:21:50,2009-03-12T00:49:32,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12414158,ZOOKEEPER-299,2009-02-05T23:22:28,2009-02-12T19:05:47,3.2.0,2009-07-08,4,3.0.0|3.0.1|3.1.0|3.1.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12414028,ZOOKEEPER-291,2009-02-04T19:23:29,2009-02-04T20:01:27,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12413848,ZOOKEEPER-287,2009-02-03T05:26:24,2009-10-14T16:59:57,3.3.0,2010-03-25,1,3.0.1,3.0.1,2008-12-04,3.0.1,2008-12-04
ZOOKEEPER,12413772,ZOOKEEPER-285,2009-02-02T11:56:46,2009-02-02T22:46:38,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12413536,ZOOKEEPER-281,2009-01-29T14:44:23,2009-03-05T22:34:24,3.2.0,2009-07-08,2,3.0.1|3.1.1,3.0.1,2008-12-04,3.0.1,2008-12-04
ZOOKEEPER,12412495,ZOOKEEPER-275,2009-01-15T15:18,2009-01-29T23:11:41,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12412310,ZOOKEEPER-272,2009-01-13T18:15:32,2009-01-29T23:22:12,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12411872,ZOOKEEPER-268,2009-01-07T18:05:01,2009-01-26T19:28:37,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
ZOOKEEPER,12411723,ZOOKEEPER-267,2009-01-05T22:56:46,2009-01-28T00:24:25,3.1.0,2009-02-13,2,3.0.0|3.0.1,3.0.1,2008-12-04,3.0.0,2008-10-27
