loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
4.26268,3.295837,0.693147,0.693147,0,4.727388,4.727388,4.727388,4.727388,4.727388,4.727388,4.727388,3.367296,3.367296,3.367296,1.098612,1.098612,0,0,2.397895,2.079442,2.484907,yes
1.791759,3.401197,0.693147,0.693147,0,0.693147,0.693147,0.693147,0,0,0,1.098612,2.833213,2.833213,2.833213,3.496508,3.496508,0,0,1.098612,0.693147,0,yes
4.820282,3.912023,2.890372,1.609438,1.791759,4.919981,3.806662,2.197225,4.465908,2.890372,1.801516,5.313206,5.624018,4.574711,2.846959,5.09375,4.804913,0.693147,0,3.218876,2.484907,2.639057,yes
4.934474,3.637586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0,3.828641,1.609438,1.791759,yes
4.744932,3.610918,2.564949,1.386294,1.386294,4.70953,3.988984,2.319114,4.624973,3.988984,2.242481,4.89784,5.252273,4.204693,2.823361,3.871201,3.652707,0,0,1.791759,1.609438,2.639057,yes
4.836282,3.912023,3.044522,1.609438,2.197225,4.983607,3.806662,2.110213,4.532599,2.890372,1.722767,5.370638,5.693732,4.574711,2.76001,5.164786,4.840021,0.693147,0,3.218876,2.484907,2.639057,yes
4.644391,3.7612,2.397895,1.098612,1.386294,4.70953,3.806662,2.484907,4.174387,2.890372,2.00148,5.09375,4.770685,3.258097,2.541602,4.043051,3.332425,0.693147,0,2.772589,2.397895,2.995732,yes
5.799093,3.367296,1.609438,1.098612,1.098612,6.336826,5.929589,4.955827,6.102559,5.929589,4.722953,6.526495,3.332205,2.564949,2.047693,4.553877,4.214081,0,2.302585,3.258097,1.609438,3.828641,yes
5.56452,4.077537,2.639057,1.791759,1.94591,6.109248,5.765191,3.570616,5.988961,5.765191,3.453644,6.270988,5.105945,4.574711,2.6112,4.189655,3.889692,1.386294,0,3.73767,2.079442,3.135494,yes
4.532599,3.688879,2.397895,1.098612,1.94591,5.209486,5.010635,2.95491,5.153292,5.010635,2.901422,5.370638,4.70953,3.555348,2.484907,4.787492,4.61923,0,0,2.397895,1.609438,2.564949,yes
3.258097,3.044522,1.609438,1.386294,1.098612,1.791759,1.098612,0.81093,0,0,0,2.397895,3.806662,3.258097,2.484907,5.023881,4.551769,0,0,1.386294,1.386294,0,yes
6.791221,4.941642,2.639057,1.386294,1.386294,5.849325,4.59512,3.318373,4.828314,3.610918,2.355032,6.34388,4.744932,3.258097,2.279238,3.526361,3.223373,2.197225,0,4.890349,2.397895,4.736198,yes
6.242223,5.605802,3.496508,1.791759,2.564949,7.323171,5.652489,3.87769,5.913503,4.543295,2.528226,7.901748,5.942799,4.574711,2.555287,5.111988,4.55793,1.609438,0,4.430817,2.397895,4.304065,yes
7.183112,5.771441,3.828641,1.609438,3.178054,7.790696,6.042633,4.002067,7.087574,5.541264,3.31701,8.212568,5.828946,4.204693,2.14398,4.330733,2.997359,2.079442,0.693147,5.303305,2.197225,4.890349,yes
6.489205,4.691348,3.178054,1.609438,2.079442,6.803505,6.028279,3.692135,6.44254,5.613128,3.341478,7.086738,4.955827,3.258097,1.964372,4.682131,4.556692,2.079442,1.386294,5.049856,1.94591,4.969813,yes
5.384495,3.258097,2.772589,1.94591,2.079442,5.117994,3.610918,2.490447,4.564348,2.995732,1.99243,5.521461,5.63479,4.574711,2.97553,5.043425,4.556452,0,0,3.332205,1.94591,3.178054,yes
5.31812,4.976734,3.465736,2.079442,2.484907,6.040255,3.988984,2.67526,5.66296,3.850148,2.328064,6.467699,5.799093,4.574711,2.452117,5.327876,4.300486,0.693147,0,3.295837,1.609438,2.639057,yes
2.197225,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,2.772589,2.772589,0,0,1.098612,0.693147,0,no
3.7612,3.091042,0.693147,0.693147,0,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,2.564949,2.564949,2.564949,4.890349,4.890349,0,0,1.098612,1.386294,0.693147,no
4.70048,4.110874,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,1.386294,1.386294,1.386294,3.637586,3.637586,0.693147,0,2.772589,1.791759,2.197225,no
3.135494,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,3.951244,3.951244,0,0,1.098612,0.693147,1.386294,no
4.219508,3.295837,0.693147,0.693147,0,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,2.564949,2.564949,2.564949,4.553877,4.553877,0,0,1.609438,1.386294,1.386294,no
3.89182,3.526361,1.791759,1.098612,0.693147,2.70805,1.609438,1.335001,2.302585,1.609438,1.029619,3.091042,3.850148,2.944439,2.322388,4.85203,4.415968,0,0,1.098612,1.098612,3.465736,no
2.995732,4.248495,0.693147,0.693147,0,0,0,0,4.60517,4.60517,4.60517,4.60517,2.079442,2.079442,2.079442,3.988984,3.988984,0,0,2.397895,1.386294,1.098612,no
2.772589,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,3.78419,3.78419,0,0,1.098612,1.098612,0,no
2.639057,3.135494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
3.850148,3.401197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0.693147,no
3.583519,3.044522,0.693147,0.693147,0,4.158883,4.158883,4.158883,4.158883,4.158883,4.158883,4.158883,2.564949,2.564949,2.564949,4.976734,4.976734,0,0,1.098612,1.098612,1.098612,no
1.94591,3.465736,0.693147,0.693147,0,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.791759,1.098612,1.098612,1.098612,3.526361,3.526361,0,0,1.609438,0.693147,0,no
5.556828,5.081404,0.693147,0.693147,0,6.280396,6.280396,6.280396,6.280396,6.280396,6.280396,6.280396,2.397895,2.397895,2.397895,3.89182,3.89182,0,0,2.995732,1.94591,2.564949,no
3.7612,3.091042,0.693147,0.693147,0,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,2.564949,2.564949,2.564949,3.465736,3.465736,0,0,1.098612,1.386294,0.693147,no
2.995732,4.248495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895,1.386294,1.098612,no
2.639057,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,5.117994,4.900324,0,0.693147,1.098612,1.098612,0.693147,no
3.496508,3.091042,0.693147,0.693147,0,4.158883,4.158883,4.158883,4.158883,4.158883,4.158883,4.158883,2.564949,2.564949,2.564949,4.927254,4.927254,0,0,1.386294,1.386294,0,no
3.135494,3.044522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0.693147,no
5.446737,4.584967,2.197225,1.386294,0.693147,6.226537,5.525453,4.160834,5.966147,5.525453,3.904495,6.461468,4.406719,3.367296,2.409195,3.465736,3.101304,0.693147,0,3.555348,2.079442,3.871201,no
3.135494,3.091042,1.098612,1.098612,0,1.609438,1.609438,1.098612,0.693147,0.693147,0.405465,2.302585,4.174387,3.526361,3.496508,4.997212,3.699929,0,0,1.098612,0.693147,1.386294,no
4.290459,3.091042,0.693147,0.693147,0,0.693147,0.693147,0.693147,0.693147,0.693147,0.693147,1.386294,3.465736,3.465736,3.465736,3.401197,3.401197,0,0.693147,1.609438,1.386294,0.693147,no
5.062595,4.691348,1.791759,1.386294,1.098612,5.673323,5.638355,4.077537,5.659482,5.638355,4.063885,5.686975,3.78419,3.258097,2.261763,4.682131,4.665298,0,0,3.401197,1.791759,2.484907,no
4.276666,3.044522,1.098612,0.693147,0,1.098612,0.693147,0.693147,1.609438,1.098612,1.098612,2.197225,2.833213,2.197225,2.197225,3.806662,3.806662,0,0,1.098612,1.386294,0,no
1.609438,3.218876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
2.772589,3.091042,1.098612,1.098612,0,2.302585,2.302585,1.704748,2.302585,2.197225,1.704748,2.484907,3.871201,3.465736,3.198673,4.875197,4.459619,0,0,1.098612,1.098612,0,no
1.94591,3.465736,0.693147,0.693147,0,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.791759,1.098612,1.098612,1.098612,3.044522,3.044522,0,0,1.609438,0.693147,0,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0.693147,0,no
3.258097,3.044522,1.098612,1.098612,0,1.386294,1.098612,0.916291,0,0,0,1.94591,3.555348,3.258097,2.890372,4.682131,4.644391,0,0,1.386294,1.386294,0.693147,no
4.248495,2.890372,0.693147,0.693147,0,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,2.484907,2.484907,2.484907,4.276666,4.276666,0,0,1.94591,1.609438,1.609438,no
2.197225,2.890372,0.693147,0.693147,0,3.332205,3.332205,3.332205,3.332205,3.332205,3.332205,3.332205,3.555348,3.555348,3.555348,3.135494,3.135494,0,0,1.098612,1.098612,0,no
4.219508,3.295837,0.693147,0.693147,0,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,2.564949,2.564949,2.564949,4.89784,4.89784,0,0,1.609438,1.386294,1.386294,no
5.726848,5.068904,1.098612,1.098612,0.693147,3.178054,3.044522,2.525729,2.639057,2.484907,2.014903,3.526361,2.833213,2.70805,2.197225,2.772589,1.975763,0.693147,0.693147,3.970292,1.791759,3.526361,no
2.302585,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,4.343805,3.791737,0,0,1.098612,1.098612,0,no
5.805135,3.367296,1.609438,1.098612,1.098612,6.336826,5.929589,4.955827,6.102559,5.929589,4.722953,6.526495,3.332205,2.564949,2.047693,4.919981,4.697129,0,2.302585,3.496508,1.609438,3.970292,no
2.772589,3.828641,0.693147,0.693147,0,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,2.079442,2.079442,2.079442,4.532599,4.532599,0,0,1.609438,1.098612,0.693147,no
4.477337,3.178054,1.098612,1.098612,0,3.7612,3.7612,3.091042,3.78419,3.7612,3.113515,3.78419,3.871201,3.465736,3.198673,5.117994,4.780295,0,0,1.098612,1.098612,1.386294,no
4.70953,3.218876,1.791759,1.098612,0,5.843544,5.081404,4.245634,5.26269,5.081404,3.673766,6.300786,3.555348,2.944439,2.054124,4.189655,4.106041,0,0,3.218876,1.791759,1.94591,no
4.465908,3.044522,1.098612,1.098612,0,2.079442,1.609438,1.504077,1.098612,1.098612,0.693147,2.564949,3.850148,3.555348,3.178054,5.135798,4.840242,0,0,2.564949,1.791759,1.791759,no
5.123964,4.663439,0.693147,0.693147,0,5.690359,5.690359,5.690359,5.690359,5.690359,5.690359,5.690359,1.791759,1.791759,1.791759,3.89182,3.89182,0.693147,0,3.988984,2.302585,2.944439,no
4.043051,3.988984,0.693147,0.693147,0,4.795791,4.795791,4.795791,4.795791,4.795791,4.795791,4.795791,3.218876,3.218876,3.218876,3.583519,3.583519,0.693147,0,2.70805,1.386294,0.693147,no
5.010635,3.583519,1.94591,1.098612,1.386294,5.46806,5.105945,3.697178,5.407172,5.105945,3.637586,5.57973,4.51086,3.951244,2.772589,4.094345,3.793188,0,0,2.772589,1.94591,2.484907,no
2.772589,4.276666,0.693147,0.693147,0,4.60517,4.60517,4.60517,4.60517,4.60517,4.60517,4.60517,3.218876,3.218876,3.218876,3.931826,3.931826,0,0,2.302585,0.693147,0,no
1.94591,3.178054,1.609438,1.098612,0,3.583519,3.496508,2.277267,3.555348,3.496508,2.251292,3.610918,4.744932,4.574711,3.38439,4.934474,4.886163,0,0,1.386294,0.693147,0.693147,no
3.610918,3.258097,0.693147,0.693147,0,4.204693,4.204693,4.204693,4.204693,4.204693,4.204693,4.204693,3.218876,3.218876,3.218876,3.583519,3.583519,0,0,1.098612,1.791759,1.098612,no
3.78419,3.555348,1.098612,1.098612,0,2.995732,2.772589,2.351375,2.302585,1.791759,1.704748,3.401197,3.871201,3.465736,3.198673,4.997212,4.95047,0,0,2.397895,1.386294,2.484907,no
5.129899,3.526361,1.94591,1.098612,0,5.680173,4.875197,3.905334,5.521461,4.875197,3.749504,5.817111,4.682131,3.951244,2.935628,4.691348,4.3569,1.098612,0,3.496508,1.386294,2.890372,no
3.912023,3.044522,1.386294,1.098612,0,4.465908,4.234107,3.390024,4.521789,4.234107,3.444682,4.543295,4.762174,4.204693,3.680511,5.003946,4.874376,0,0,1.386294,1.386294,0,no
2.639057,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
2.639057,3.951244,1.098612,1.098612,0,4.356709,4.174387,3.676301,4.356709,4.174387,3.676301,4.356709,4.418841,4.204693,3.73767,4.70953,4.613834,0,0,1.609438,0.693147,0,no
1.609438,3.218876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
5.075174,3.496508,1.94591,1.098612,0,5.587249,5.192957,3.814043,5.351858,5.192957,3.583519,5.783825,4.828314,3.951244,3.075775,4.094345,3.692115,0.693147,0,2.833213,1.791759,2.833213,no
4.382027,3.73767,0.693147,0.693147,0,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,0.693147,0.693147,0.693147,5.267858,5.267858,1.098612,0,2.564949,1.609438,3.135494,no
6.098074,4.007333,2.564949,1.386294,1.098612,6.519147,5.840642,4.050335,7.012115,6.302619,4.53707,7.204893,5.720312,5.081404,3.270836,4.990433,4.436932,1.098612,0,3.89182,2.079442,3.713572,no
1.94591,3.367296,0.693147,0.693147,0,3.637586,3.637586,3.637586,3.637586,3.637586,3.637586,3.637586,3.218876,3.218876,3.218876,4.615121,4.615121,0,0,1.386294,0.693147,0,no
1.94591,3.178054,1.386294,0.693147,0,3.555348,3.496508,2.512306,3.555348,3.496508,2.512306,3.555348,2.944439,2.564949,1.94591,4.394449,4.38423,0,0,1.386294,0.693147,0.693147,no
1.791759,3.465736,1.098612,1.098612,0,3.688879,3.663562,3.020425,3.663562,3.663562,2.995732,3.713572,4.624973,4.574711,3.941582,5.231109,5.203182,0,0,1.098612,0.693147,0,no
6.066108,4.65396,1.098612,1.098612,0,2.833213,2.70805,2.197225,0.693147,0.693147,0.405465,3.465736,3.637586,3.258097,2.970414,3.951244,3.879233,1.098612,0.693147,4.127134,1.94591,4.025352,no
2.564949,3.135494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
2.995732,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,2.772589,2.772589,0,0,1.386294,1.386294,0,no
4.007333,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079442,1.609438,1.098612,no
4.70048,4.110874,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,1.386294,1.386294,1.386294,2.70805,2.70805,0.693147,0,2.772589,1.791759,2.197225,no
3.7612,3.091042,0.693147,0.693147,0,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,2.564949,2.564949,2.564949,3.465736,3.465736,0,0,1.098612,1.386294,0.693147,no
6.393591,5.351858,0.693147,0.693147,0,6.74876,6.74876,6.74876,6.74876,6.74876,6.74876,6.74876,3.218876,3.218876,3.218876,4.94876,4.94876,1.386294,0,4.442651,2.079442,4.025352,no
1.94591,3.401197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
2.197225,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,3.526361,3.526361,2.862201,3.583519,4.644391,4.574711,3.960813,3.583519,2.355449,0,0,1.386294,0.693147,0.693147,no
2.564949,2.890372,0.693147,0.693147,0,3.465736,3.465736,3.465736,3.465736,3.465736,3.465736,3.465736,3.555348,3.555348,3.555348,4.532599,4.532599,0,0,1.386294,1.386294,0.693147,no
5.488938,3.73767,1.098612,1.098612,0,5.805135,5.793014,5.114995,5.796058,5.793014,5.105945,5.814131,4.875197,4.574711,4.189655,4.787492,4.779777,0.693147,0.693147,3.496508,2.079442,3.89182,no
6.297109,3.7612,1.098612,0.693147,0,6.527958,6.40688,5.836272,6.448889,6.40688,5.757323,6.60123,3.555348,3.218876,2.890372,4.615121,4.439445,0.693147,0.693147,3.496508,2.079442,4.077537,no
2.079442,3.401197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
4.532599,3.091042,1.098612,1.098612,0,1.609438,1.098612,1.098612,1.609438,1.098612,1.098612,1.609438,3.295837,2.833213,2.639057,4.682131,4.166665,0.693147,0,3.044522,1.791759,2.079442,no
6.626718,5.488938,3.89182,1.94591,2.484907,7.009409,5.075174,3.179788,6.511745,4.795791,2.70805,7.367077,6.238325,4.574711,2.454948,5.062595,4.230711,1.609438,0.693147,4.290459,2.397895,4.317488,no
1.791759,3.044522,0.693147,0.693147,0,3.401197,3.401197,3.401197,3.401197,3.401197,3.401197,3.401197,3.367296,3.367296,3.367296,2.197225,2.197225,0,0,1.098612,0.693147,0,no
3.970292,3.912023,2.397895,1.386294,0,4.94876,3.970292,2.70805,4.189655,2.70805,2.014903,5.420535,4.174387,2.833213,2.00148,5.062595,4.845691,0,0,2.397895,1.386294,1.609438,no
3.988984,2.890372,0.693147,0.693147,0,4.477337,4.477337,4.477337,4.477337,4.477337,4.477337,4.477337,2.484907,2.484907,2.484907,4.430817,4.430817,0,0,1.94591,1.791759,1.386294,no
4.882802,3.828641,0.693147,0.693147,0,5.236442,5.236442,5.236442,5.236442,5.236442,5.236442,5.236442,3.218876,3.218876,3.218876,4.615121,4.615121,0,0,2.197225,2.079442,2.302585,no
2.772589,3.044522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
4.532599,3.401197,0.693147,0.693147,0,4.983607,4.983607,4.983607,4.983607,4.983607,4.983607,4.983607,3.951244,3.951244,3.951244,2.197225,2.197225,0,0,2.397895,1.609438,3.218876,no
2.995732,3.091042,0.693147,0.693147,0,0,0,0,1.098612,1.098612,1.098612,1.098612,3.465736,3.465736,3.465736,5.117994,5.117994,0,0,1.098612,0.693147,0.693147,no
4.882802,3.828641,0.693147,0.693147,0,5.236442,5.236442,5.236442,5.236442,5.236442,5.236442,5.236442,3.218876,3.218876,3.218876,3.931826,3.931826,0,0,2.197225,2.079442,2.302585,no
2.079442,3.401197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
3.583519,3.044522,0.693147,0.693147,0,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,4.204693,4.204693,4.204693,2.397895,2.397895,0,0,1.098612,1.098612,0,no
4.356709,3.332205,1.098612,1.098612,0,4.828314,4.736198,4.143135,4.828314,4.736198,4.143135,4.828314,4.077537,3.951244,3.401197,4.043051,4.01943,0,0,2.564949,1.791759,1.791759,no
4.189655,3.78419,0.693147,0.693147,0,4.820282,4.820282,4.820282,4.820282,4.820282,4.820282,4.820282,2.772589,2.772589,2.772589,2.944439,2.944439,0.693147,0,2.639057,1.791759,1.94591,no
5.081404,3.091042,1.098612,1.098612,0,1.386294,1.098612,0.916291,1.098612,1.098612,0.693147,2.197225,4.043051,3.465736,3.367296,4.343805,4.223177,0,0.693147,2.995732,1.791759,2.944439,no
5.081404,3.496508,2.197225,1.098612,0,5.624018,5.192957,3.569533,5.361292,5.192957,3.314186,5.83773,4.875197,3.951244,2.847812,4.691348,4.432243,0.693147,0,2.833213,1.791759,2.833213,no
2.302585,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,4.875197,4.588363,0,0,1.098612,1.098612,0,no
1.791759,3.433987,0.693147,0.693147,0,3.663562,3.663562,3.663562,3.663562,3.663562,3.663562,3.663562,1.791759,1.791759,1.791759,2.397895,2.397895,0,0,1.609438,0.693147,0,no
2.197225,3.610918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
2.944439,2.890372,0.693147,0.693147,0,0.693147,0.693147,0.693147,0,0,0,1.098612,3.258097,3.258097,3.258097,4.70953,4.70953,0,0,1.386294,1.386294,1.609438,no
4.574711,3.332205,1.098612,1.098612,0,2.197225,1.791759,1.609438,1.386294,1.386294,0.916291,2.995732,4.174387,3.526361,3.496508,5.164786,4.712371,0,0,2.397895,1.609438,2.079442,no
4.382027,3.73767,0.693147,0.693147,0,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,0.693147,0.693147,0.693147,3.89182,3.89182,1.098612,0,2.564949,1.609438,3.135494,no
5.123964,4.663439,0.693147,0.693147,0,5.690359,5.690359,5.690359,5.690359,5.690359,5.690359,5.690359,1.791759,1.791759,1.791759,4.406719,4.406719,0.693147,0,3.988984,2.302585,2.944439,no
2.772589,2.890372,0.693147,0.693147,0.693147,3.555348,3.555348,3.555348,3.555348,3.555348,3.555348,3.555348,2.397895,2.397895,2.397895,4.317488,4.317488,0,0,1.098612,1.098612,0.693147,no
3.78419,3.044522,1.386294,1.098612,0,4.465908,4.234107,3.390024,4.521789,4.234107,3.444682,4.543295,4.762174,4.204693,3.680511,5.030438,4.904478,0,0,1.098612,1.098612,0,no
5.855072,5.572154,2.079442,1.098612,1.791759,6.614726,5.950643,4.676826,5.863631,5.568345,3.934623,7.038784,3.496508,2.564949,1.717651,4.304065,4.227558,1.098612,0,4.127134,1.386294,3.178054,no
5.081404,3.091042,1.386294,1.386294,0,1.386294,1.098612,0.693147,1.94591,1.609438,1.098612,2.564949,4.49981,3.526361,3.423176,5.117994,4.797167,0,0.693147,2.995732,1.791759,2.944439,no
4.553877,3.091042,1.098612,1.098612,0,1.609438,1.098612,1.098612,1.609438,1.098612,1.098612,1.609438,3.295837,2.833213,2.639057,4.727388,4.248495,0.693147,0,3.091042,1.791759,2.079442,no
1.791759,3.295837,0.693147,0.693147,0,3.583519,3.583519,3.583519,3.583519,3.583519,3.583519,3.583519,3.367296,3.367296,3.367296,3.465736,3.465736,0,0,1.609438,0.693147,0,no
4.644391,4.110874,1.609438,1.386294,0.693147,5.308268,5.105945,3.936716,5.849325,5.159055,4.471639,5.998937,5.4161,5.081404,4.043051,4.89784,4.445165,0,0,2.70805,1.609438,1.386294,no
5.42495,3.73767,0.693147,0.693147,0,5.666427,5.666427,5.666427,5.666427,5.666427,5.666427,5.666427,3.218876,3.218876,3.218876,4.49981,4.49981,0,0.693147,3.555348,1.94591,2.995732,no
4.382027,3.73767,0.693147,0.693147,0,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,0.693147,0.693147,0.693147,5.049856,5.049856,1.098612,0,2.564949,1.609438,3.135494,no
4.189655,3.401197,1.791759,1.098612,0,2.302585,1.609438,1.029619,1.94591,1.098612,0.788457,2.833213,4.143135,3.258097,2.595255,3.871201,3.597312,0.693147,0,2.639057,1.791759,1.94591,no
2.639057,3.135494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
6.165418,2.944439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079442,0.693147,4.430817,1.94591,4.65396,no
3.178054,2.890372,0.693147,0.693147,0,3.871201,3.871201,3.871201,3.871201,3.871201,3.871201,3.871201,2.484907,2.484907,2.484907,2.564949,2.564949,0,0,1.609438,1.609438,2.079442,no
4.060443,3.850148,1.386294,0.693147,0.693147,4.804021,4.744932,3.721669,4.762174,4.744932,3.680511,4.844187,3.89182,2.890372,2.833213,3.951244,3.929021,0,0,1.94591,1.386294,1.386294,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0.693147,0,no
4.574711,3.332205,1.098612,1.098612,0,2.197225,1.791759,1.609438,1.386294,1.386294,0.916291,2.995732,4.174387,3.526361,3.496508,4.905275,4.267118,0,0,2.397895,1.609438,2.079442,no
1.94591,3.178054,1.386294,0.693147,0,3.555348,3.496508,2.512306,3.555348,3.496508,2.512306,3.555348,2.944439,2.564949,1.94591,3.871201,3.853895,0,0,1.386294,0.693147,0.693147,no
5.488938,3.73767,1.098612,1.098612,0,5.805135,5.793014,5.114995,5.796058,5.793014,5.105945,5.814131,4.875197,4.574711,4.189655,4.727388,4.719194,0.693147,0.693147,3.496508,2.079442,3.89182,no
3.73767,3.367296,0.693147,0.693147,0,4.477337,4.477337,4.477337,4.477337,4.477337,4.477337,4.477337,3.951244,3.951244,3.951244,2.197225,2.197225,0,0,2.197225,1.791759,0,no
5.273,3.091042,0.693147,0.693147,0,2.70805,2.70805,2.70805,0,0,0,3.367296,3.465736,3.465736,3.465736,4.875197,4.875197,0.693147,0.693147,3.044522,1.609438,3.091042,no
2.564949,3.044522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,1.098612,0,no
3.555348,3.135494,1.098612,1.098612,0,2.772589,2.772589,2.140066,2.772589,2.639057,2.140066,2.995732,3.871201,3.465736,3.198673,4.912655,4.523503,0,1.098612,1.386294,1.098612,1.098612,no
3.871201,3.218876,1.098612,1.098612,0,4.454347,4.454347,3.772761,5.141664,4.454347,4.454347,5.141664,5.356586,5.081404,4.668145,4.564348,4.18205,0,0,1.609438,1.609438,0.693147,no
2.772589,4.276666,0.693147,0.693147,0,4.60517,4.60517,4.60517,4.60517,4.60517,4.60517,4.60517,3.218876,3.218876,3.218876,2.302585,2.302585,0,0,2.302585,0.693147,0,no
2.197225,3.091042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0.693147,0.693147,no
2.639057,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
2.197225,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,3.401197,3.401197,0,0,1.098612,0.693147,0,no
2.302585,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,4.962845,4.703506,0,0,1.098612,1.098612,0,no
5.739793,4.127134,3.433987,1.791759,1.791759,6.510258,4.795791,3.151311,5.648974,4.077537,2.345006,7.045777,5.476464,4.574711,2.18979,5.09375,4.872351,1.386294,0,4.477337,1.94591,4.110874,no
6.066108,4.65396,1.098612,1.098612,0,2.833213,2.70805,2.197225,0.693147,0.693147,0.405465,3.465736,3.637586,3.258097,2.970414,3.610918,3.534863,1.098612,0.693147,4.127134,1.94591,4.025352,no
2.772589,3.828641,0.693147,0.693147,0,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,2.079442,2.079442,2.079442,0.693147,0.693147,0,0,1.609438,1.098612,0.693147,no
3.433987,3.044522,0.693147,0.693147,0,4.127134,4.127134,4.127134,4.127134,4.127134,4.127134,4.127134,2.944439,2.944439,2.944439,3.258097,3.258097,0,0,1.791759,1.386294,1.94591,no
5.068904,4.691348,1.94591,1.609438,1.098612,5.686975,5.638355,3.912023,5.66296,5.638355,3.888413,5.710427,4.941642,4.574711,3.184974,5.062595,5.03436,0,0,3.401197,1.791759,2.484907,no
3.931826,2.890372,0.693147,0.693147,0.693147,0,0,0,1.098612,1.098612,1.098612,1.098612,1.386294,1.386294,1.386294,2.397895,2.397895,0,0,2.079442,1.94591,1.791759,no
