loc,commentLines,nRevisions,nFix,avgChangeSet,cyclomaticComplexity,buggy
4.59512,4.343805,0.693147,0,1.791759,0,no
1.94591,2.890372,1.098612,0,3.931826,0,no
4.60517,4.343805,1.098612,0,3.941582,0,no
5.393628,5.17615,0.693147,0,1.386294,0,no
4.465908,3.044522,1.098612,0,3.178054,0,no
4.488636,3.135494,1.791759,0,3.532226,0,no
2.484907,3.367296,0.693147,0,2.564949,0,no
2.772589,3.828641,0.693147,0,2.079442,0,no
1.791759,3.433987,0.693147,0,1.791759,0,no
4.543295,3.091042,1.609438,0,2.862201,0,no
5.501258,3.931826,2.197225,0,3.193558,0.693147,no
1.609438,3.367296,0.693147,0,3.218876,0,no
3.663562,3.988984,2.302585,1.791759,2.623057,0,no
4.290459,3.091042,1.609438,0,2.970414,0,no
2.397895,4.189655,0.693147,0,2.564949,0,no
1.791759,3.465736,1.098612,0,3.941582,0,no
3.7612,3.583519,0.693147,0,1.791759,0,no
3.78419,3.135494,0.693147,0,4.744932,0,no
3.135494,3.044522,0,0,0,0,no
3.7612,3.091042,0.693147,0,2.564949,0,no
4.804021,3.044522,2.197225,1.609438,3.167583,0,no
5.886104,4.736198,1.386294,0,4.304065,0,no
4.905275,3.688879,2.302585,0,3.135494,0.693147,no
4.204693,3.091042,1.386294,0,3.218876,0,no
1.94591,3.912023,0.693147,0,3.951244,0,no
3.7612,3.178054,0.693147,0,2.564949,0,no
5.081404,3.496508,2.302585,0,3.503219,0.693147,no
3.7612,3.367296,1.098612,1.098612,1.098612,0,no
4.770685,3.713572,2.890372,1.609438,2.853762,0,no
6.602588,5.998937,1.098612,0,2.70805,1.94591,no
4.394449,3.828641,1.098612,0,3.417727,0,no
2.944439,3.091042,0,0,0,0,no
4.174387,3.526361,1.098612,0,3.941582,0,no
6.731018,5.587249,2.772589,1.098612,2.817403,2.197225,no
2.197225,3.610918,0,0,0,0,no
4.584967,3.332205,1.609438,0.693147,2.944439,0,no
2.639057,3.091042,0.693147,0,2.564949,0,no
3.526361,2.890372,1.098612,0,4.189655,0,no
2.995732,3.091042,1.098612,0,3.198673,0,no
4.290459,4.189655,0,0,0,0.693147,no
3.218876,4.382027,1.791759,0,2.433613,0,no
5.717028,4.406719,0.693147,0,4.744932,0,no
3.135494,3.044522,0,0,0,0,no
2.944439,4.007333,1.098612,0,2.70805,0,no
4.158883,3.526361,1.098612,0,3.941582,0,no
1.94591,3.295837,0,0,0,0,no
4.369448,3.78419,1.609438,0.693147,3.590439,0,no
3.218876,4.382027,1.791759,0,2.433613,0,no
5.278115,3.091042,1.386294,0,3.423176,0,no
4.189655,3.401197,1.791759,0,2.595255,0.693147,no
2.70805,3.583519,1.609438,0,3.38439,0,no
2.772589,3.044522,0,0,0,0,no
3.044522,4.465908,1.386294,0.693147,2.233592,0,no
5.598422,4.770685,1.386294,0,2.036882,0.693147,no
2.70805,3.178054,1.791759,0,3.258097,0,no
3.78419,3.555348,1.098612,0,3.198673,0,no
2.639057,3.135494,0,0,0,0,no
1.791759,3.295837,0,0,0,0,no
3.988984,2.890372,0.693147,0.693147,2.302585,0,no
3.828641,3.295837,0.693147,0.693147,2.484907,0,no
3.583519,3.091042,0.693147,0,2.833213,0,no
4.248495,2.890372,0.693147,0,2.484907,0,no
3.828641,3.295837,0.693147,0.693147,2.484907,0,no
5.808142,3.433987,2.564949,0,2.908721,0.693147,no
3.663562,3.637586,0,0,0,0,no
4.70953,4.110874,1.386294,0,3.592736,0.693147,no
5.605802,5.135798,2.890372,1.098612,3.055665,0,no
4.382027,2.995732,1.94591,0,3.289645,0,no
3.663562,3.496508,0.693147,0.693147,0.693147,0,no
2.397895,4.189655,0.693147,0,2.564949,0,no
4.382027,3.555348,0,0,0,0,no
4.804021,3.044522,2.197225,1.609438,3.167583,0,no
5.488938,3.73767,1.098612,0,4.189655,0.693147,no
5.713733,4.634729,2.833213,2.079442,2.70805,0.693147,no
6.068426,4.65396,1.94591,0,3.526361,1.098612,no
5.123964,4.663439,1.098612,0,3.941582,0.693147,no
4.564348,2.944439,0.693147,0,2.484907,0,no
5.746203,3.871201,2.944439,1.94591,2.82994,1.098612,no
4.574711,2.944439,1.098612,0,3.998201,0,no
2.484907,4.110874,1.098612,0,3.091042,0,no
1.791759,3.295837,0,0,0,0,no
3.7612,3.178054,0.693147,0,2.564949,0,no
3.637586,3.044522,0,0,0,0,no
5.010635,3.583519,2.197225,1.609438,3.477387,0,no
4.736198,3.637586,1.386294,0,4.29955,0.693147,no
1.609438,3.465736,0.693147,0,3.367296,0,no
5.594711,4.795791,1.94591,0,2.74084,1.098612,no
5.541264,2.890372,0,0,0,0,no
4.812184,3.951244,0.693147,0,3.951244,0,no
3.663562,3.637586,0,0,0,0,no
4.430817,3.178054,1.098612,0,0.693147,0,no
5.609472,4.682131,2.70805,1.791759,2.654247,0,no
4.189655,3.89182,1.386294,0,3.295837,0,no
4.234107,3.401197,2.302585,0,3.135494,0.693147,no
3.433987,3.091042,0.693147,0.693147,2.397895,0,no
3.78419,3.555348,1.098612,0,3.198673,0,no
2.197225,3.091042,0.693147,0,3.465736,0,no
5.4161,4.488636,2.197225,0.693147,3.223863,0.693147,no
4.59512,3.178054,2.079442,0,2.841582,0,no
4.290459,3.663562,2.564949,1.098612,2.435074,0,no
5.075174,3.496508,1.94591,0,3.075775,0.693147,no
2.079442,3.401197,0,0,0,0,no
2.484907,4.110874,1.098612,0,3.091042,0,no
4.234107,3.091042,1.609438,0,3.676301,0,no
2.833213,3.091042,0.693147,0,2.772589,0,no
4.442651,2.890372,1.098612,0,4.189655,1.098612,no
1.94591,3.912023,0.693147,0,3.951244,0,no
2.772589,3.828641,0.693147,0,2.079442,0,no
3.583519,3.044522,0.693147,0,2.564949,0,no
4.465908,3.806662,0.693147,0,3.218876,0,no
2.639057,3.970292,0,0,0,0,no
6.135565,4.543295,3.135494,2.484907,2.469639,1.609438,no
5.356586,4.127134,2.833213,1.386294,2.70805,1.609438,no
3.610918,2.944439,1.098612,0,4.189655,0,no
5.252273,3.526361,1.791759,1.098612,3.78419,0.693147,no
4.488636,3.713572,2.302585,1.386294,2.67031,0,no
3.663562,3.988984,2.70805,1.791759,2.654247,0,no
4.234107,3.091042,1.098612,0,2.60269,0,no
2.302585,3.218876,1.098612,0,4.110874,0,no
4.174387,2.944439,0.693147,0,2.079442,0,no
6.694562,2.944439,0,0,0,2.70805,no
4.143135,3.401197,1.098612,0,2.862201,0.693147,no
1.94591,2.890372,1.098612,0,3.931826,0,no
2.944439,2.890372,0.693147,0,3.258097,0,no
5.805135,3.367296,1.609438,1.098612,2.047693,0,no
4.382027,3.73767,0.693147,0,0.693147,1.098612,no
3.583519,3.044522,0.693147,0,2.564949,0,no
4.574711,3.332205,1.098612,0,3.496508,0,no
5.278115,3.091042,1.098612,0,3.367296,0,no
3.988984,2.890372,0.693147,0,2.484907,0,no
3.688879,3.555348,0.693147,0,3.465736,0,no
2.564949,3.044522,0,0,0,0,no
2.772589,4.276666,0.693147,0,3.218876,0,no
1.94591,3.091042,0,0,0,0,no
2.772589,3.044522,0,0,0,0,no
4.70048,3.135494,1.94591,0,3.289645,0.693147,no
5.231109,4.406719,1.098612,0,3.901973,0,no
6.297109,3.7612,0.693147,0,3.218876,0.693147,no
4.007333,3.258097,1.098612,0,4.189655,0,no
3.828641,2.890372,0,0,0,0,no
2.079442,3.637586,0.693147,0,4.744932,0,no
4.59512,3.258097,1.386294,0,3.705409,0,no
3.78419,3.044522,1.386294,0,3.680511,0,no
4.043051,2.995732,1.098612,0,1.871802,0,no
4.584967,3.332205,1.791759,0.693147,3.543854,0,no
2.995732,4.418841,0.693147,0,2.70805,0,no
4.356709,3.78419,0.693147,0.693147,1.386294,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
4.219508,3.295837,0.693147,0,2.564949,0,no
4.174387,2.944439,0,0,0,0,no
3.367296,4.564348,0.693147,0,3.218876,0,no
4.543295,3.713572,2.302585,1.386294,2.67031,0,no
5.081404,3.091042,0.693147,0,3.465736,0,no
3.178054,2.890372,0.693147,0,2.484907,0,no
3.610918,2.890372,0.693147,0,3.951244,0,no
4.488636,3.828641,1.098612,0,2.890372,0,no
3.044522,4.465908,1.386294,0.693147,2.233592,0,no
3.850148,2.944439,0.693147,0,3.555348,0.693147,no
3.401197,2.944439,0.693147,0,2.484907,0,no
5.926926,5.231109,0,0,0,1.609438,no
3.78419,4.110874,0.693147,0,3.218876,0,no
2.995732,3.091042,0.693147,0,3.465736,0,no
1.791759,3.465736,0.693147,0,3.465736,0,no
2.995732,4.248495,0.693147,0,2.079442,0,no
4.248495,2.890372,0.693147,0,2.484907,0,no
2.944439,3.091042,0,0,0,0,no
4.043051,3.465736,1.098612,0,3.941582,0,no
1.94591,3.610918,0.693147,0,4.744932,0,no
3.135494,4.26268,0.693147,0.693147,1.94591,0,no
4.521789,3.178054,0.693147,0,4.744932,0,no
4.382027,2.995732,1.386294,0,2.397895,0,no
1.791759,3.433987,0.693147,0,1.791759,0,no
5.594711,4.795791,1.94591,0,2.74084,1.098612,no
4.553877,3.713572,1.386294,0.693147,2.751535,0,no
3.258097,3.044522,0,0,0,0,no
4.672829,2.772589,1.098612,0,3.701302,0,no
3.7612,3.178054,0.693147,0,2.564949,0,no
4.882802,4.820282,1.386294,1.098612,3.205453,0,no
4.025352,2.890372,0.693147,0,3.555348,0,no
2.639057,2.890372,0,0,0,0,no
4.787492,3.555348,1.609438,0,3.198673,0,no
3.828641,3.332205,0,0,0,0,no
3.970292,2.890372,0.693147,0,3.555348,0,no
2.70805,2.890372,0.693147,0,3.555348,0,no
3.218876,3.871201,0.693147,0,0.693147,0,no
3.218876,3.044522,0,0,0,0,no
2.079442,3.401197,0,0,0,0,no
5.111988,4.89784,1.609438,0.693147,2.656757,0,no
1.94591,3.367296,0.693147,0,3.218876,0,no
5.710427,3.367296,0.693147,0,2.564949,0,no
4.174387,2.944439,0,0,0,0,no
3.637586,3.044522,0.693147,0,1.609438,0,no
3.988984,3.465736,0.693147,0,3.465736,0,no
3.970292,3.218876,0.693147,0,3.218876,0,no
3.433987,3.091042,0.693147,0.693147,2.397895,0,no
3.583519,3.091042,1.791759,0,2.360854,0,no
4.234107,3.091042,1.098612,0,2.60269,0,no
5.081404,3.091042,1.386294,0,3.423176,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
3.091042,3.091042,1.098612,0,3.198673,0,no
5.541264,2.890372,0,0,0,0,no
3.871201,3.218876,0.693147,0,3.951244,0,no
3.135494,4.26268,0.693147,0.693147,1.94591,0,no
5.31812,3.988984,2.397895,1.386294,2.186051,1.609438,no
4.290459,3.433987,1.098612,0,3.496508,0,no
5.030438,3.496508,1.609438,0,2.917771,0.693147,no
3.663562,3.637586,0,0,0,0,no
4.234107,3.78419,1.791759,0,3.440418,0.693147,no
5.598422,4.770685,0.693147,0,2.944439,0.693147,no
1.791759,3.401197,0,0,0,0,no
2.564949,3.091042,1.098612,0,3.198673,0,no
3.988984,3.465736,0.693147,0,3.465736,0,no
3.912023,3.258097,0.693147,0,2.484907,0,no
3.258097,3.044522,1.098612,0,2.890372,0,no
2.639057,3.951244,1.098612,0,3.73767,0,no
4.406719,3.496508,1.098612,0,2.917771,0,no
2.484907,3.091042,0.693147,0,1.386294,0,no
3.78419,3.044522,1.386294,0,3.680511,0,no
5.273,3.091042,0.693147,0,3.465736,0.693147,no
4.343805,4.394449,2.484907,1.098612,2.683509,0,no
4.812184,3.465736,1.94591,0.693147,3.083438,0,no
6.118097,5.257495,3.583519,2.995732,1.882731,1.098612,yes
5.908083,5.638355,2.484907,2.079442,1.958814,1.098612,yes
5.288267,3.912023,1.098612,0.693147,4.094345,0.693147,yes
5.916202,5.375278,2.397895,1.386294,2.70805,1.098612,yes
6.472346,5.030438,0.693147,0,1.791759,1.609438,yes
4.127134,3.806662,1.098612,1.098612,1.386294,0,yes
4.418841,3.970292,2.197225,0,2.772589,0,yes
6.546785,4.077537,2.564949,1.098612,2.940043,1.609438,yes
4.795791,3.713572,3.135494,2.302585,2.692783,0,yes
6.030685,4.248495,2.890372,1.791759,2.680215,1.94591,yes
4.955827,4.828314,2.197225,1.098612,2.970414,0,yes
4.804021,4.672829,0,0,0,0,yes
5.908083,5.638355,2.484907,2.079442,1.958814,1.098612,yes
4.983607,4.394449,1.386294,1.098612,1.386294,0.693147,yes
4.820282,3.912023,2.890372,1.791759,2.846959,0.693147,yes
5.105945,3.258097,0.693147,0,3.258097,0,yes
5.384495,3.258097,2.772589,2.079442,2.97553,0,yes
3.806662,3.135494,0.693147,0,3.258097,0,yes
5.513429,3.912023,1.098612,0,1.704748,1.609438,yes
5.83773,4.70953,3.091042,2.564949,2.5539,1.098612,yes
6.182085,4.85203,3.555348,2.302585,2.779915,1.098612,yes
5.852202,4.077537,1.791759,1.098612,1.88707,1.098612,yes
5.834811,4.70953,2.833213,2.079442,2.70805,1.098612,yes
5.043425,4.691348,0.693147,0,2.079442,0,yes
7.094235,5.736572,3.78419,3.091042,2.178971,2.079442,yes
6.739337,5.257495,4.143135,3.332205,2.318585,1.94591,yes
4.644391,3.7612,2.302585,1.098612,2.606796,0.693147,yes
5.616771,3.526361,0.693147,0,3.367296,1.386294,yes
5.062595,4.691348,1.386294,1.098612,1.386294,0,yes
5.117994,4.89784,2.197225,1.609438,2.995732,0,yes
6.249975,5.379897,3.583519,2.484907,2.616353,1.94591,yes
6.086775,4.905275,1.94591,1.098612,2.74084,1.098612,yes
5.313206,3.258097,2.484907,1.609438,2.800602,0,yes
5.159055,4.718499,1.609438,1.098612,1.94591,0,yes
6.232448,6.137727,1.386294,0,1.386294,0.693147,yes
4.330733,3.295837,1.098612,0,1.504077,0.693147,yes
3.135494,3.044522,0.693147,0,2.564949,0,yes
4.532599,3.688879,2.397895,1.94591,2.484907,0,yes
5.493061,3.713572,0,0,0,1.098612,yes
3.713572,3.583519,2.484907,0,3.425151,0,yes
6.44572,4.905275,3.258097,2.079442,2.621766,1.098612,yes
4.406719,3.044522,1.609438,1.098612,2.197225,0,yes
5.834811,3.871201,3.465736,2.639057,2.874111,1.098612,yes
6.278521,5.451038,3.912023,3.091042,2.397895,1.94591,yes
6.47851,4.691348,2.944439,1.791759,1.905419,2.079442,yes
6.150603,4.59512,3.433987,2.639057,2.305913,1.609438,yes
6.43935,6.282267,2.70805,1.098612,2.024382,0.693147,yes
4.804021,3.931826,2.079442,1.609438,2.258782,1.098612,yes
4.762174,3.912023,2.890372,1.791759,2.846959,0.693147,yes
3.73767,3.367296,0,0,0,0,yes
4.744932,3.610918,2.564949,1.386294,2.823361,0,yes
3.663562,2.890372,0,0,0,0,yes
6.137727,5.556828,3.218876,2.397895,2.306743,1.609438,yes
3.332205,3.091042,1.386294,1.098612,1.845827,0,yes
5.384495,3.258097,2.772589,2.079442,2.97553,0,yes
5.83773,3.871201,3.555348,2.833213,2.796205,1.098612,yes
6.514713,3.295837,2.197225,1.098612,2.409195,2.197225,yes
5.4161,5.375278,2.639057,2.197225,2.649986,0,yes
3.555348,3.583519,2.484907,0,3.425151,0,yes
5.241747,3.258097,2.197225,1.609438,2.60269,0,yes
5.83773,4.70953,3.091042,2.564949,2.5539,1.098612,yes
6.535241,4.691348,3.555348,2.302585,2.254383,2.197225,yes
4.634729,3.526361,1.609438,0,3.157,0,yes
5.934894,5.123964,2.995732,2.484907,1.953401,1.098612,yes
5.799093,3.367296,1.386294,1.098612,1.845827,0,yes
3.7612,2.944439,0.693147,0,2.564949,0,yes
5.056246,4.672829,1.098612,0,2.302585,0,yes
4.007333,3.401197,1.609438,0,3.113515,0,yes
6.594413,4.969813,3.850148,2.890372,2.634388,1.386294,yes
5.252273,3.526361,1.609438,1.098612,2.691243,0.693147,yes
6.003887,4.465908,2.772589,1.94591,1.661398,1.386294,yes
5.384495,3.258097,2.772589,2.079442,2.97553,0,yes
5.905362,4.672829,0.693147,0,3.367296,1.098612,yes
5.342334,3.806662,2.890372,1.098612,1.894174,1.098612,yes
5.010635,3.583519,2.079442,1.609438,2.639057,0,yes
4.553877,3.713572,1.386294,0.693147,2.751535,0,yes
4.727388,3.7612,3.044522,2.079442,2.646175,0,yes
5.505332,3.951244,0.693147,0,3.367296,0,yes
4.718499,3.496508,1.098612,0.693147,2.862201,0,yes
4.418841,3.970292,2.079442,0,2.772589,0,yes
4.644391,3.931826,0.693147,0,2.564949,0,yes
2.995732,4.418841,1.098612,0.693147,2.302585,0,yes
5.111988,4.89784,1.609438,0.693147,2.656757,0,yes
4.770685,3.713572,3.135494,2.302585,2.692783,0,yes
4.442651,3.295837,1.609438,1.098612,1.832581,0.693147,yes
4.584967,2.890372,0.693147,0,2.564949,0,yes
6.693324,5.153292,3.583519,2.944439,2.114533,1.94591,yes
3.713572,3.178054,2.197225,1.791759,2.639057,0,yes
6.23637,5.605802,3.433987,2.564949,2.585255,1.609438,yes
4.532599,3.401197,0.693147,0,3.951244,0,yes
5.908083,5.638355,2.484907,2.079442,1.958814,1.098612,yes
5.062595,4.691348,1.609438,1.098612,1.704748,0,yes
4.795791,3.713572,3.135494,2.302585,2.692783,0,yes
5.762051,5.541264,1.386294,1.098612,1.734601,1.098612,yes
3.89182,3.526361,0,0,0,0,yes
3.663562,2.890372,0,0,0,0,yes
3.713572,3.496508,0,0,0,0,yes
3.912023,3.401197,1.098612,0,1.94591,0,yes
5.746203,3.871201,2.995732,1.94591,2.884507,1.098612,yes
4.89784,4.454347,0.693147,0,3.367296,0,yes
6.937314,5.099866,3.218876,2.197225,2.16428,2.397895,yes
4.330733,3.295837,1.098612,0,1.504077,0.693147,yes
6.594413,4.969813,3.850148,2.890372,2.634388,1.386294,yes
6.242223,5.620401,3.637586,2.70805,2.457508,1.609438,yes
5.010635,3.583519,1.94591,1.386294,2.772589,0,yes
5.746203,4.430817,2.302585,0.693147,2.908721,1.098612,yes
5.476464,3.583519,2.639057,1.386294,2.932219,1.098612,yes
3.89182,3.044522,2.079442,1.098612,2.258782,0,yes
5.247024,4.304065,0,0,0,0.693147,yes
3.7612,3.367296,1.098612,1.098612,1.098612,0,yes
6.171701,4.787492,2.772589,1.386294,2.7169,0.693147,yes
4.26268,3.295837,0.693147,0,3.367296,0,yes
1.791759,3.401197,0.693147,0,2.833213,0,yes
4.820282,3.912023,2.890372,1.791759,2.846959,0.693147,yes
4.934474,3.637586,0,0,0,1.386294,yes
4.744932,3.610918,2.564949,1.386294,2.823361,0,yes
4.836282,3.912023,3.044522,2.197225,2.76001,0.693147,yes
4.644391,3.7612,2.397895,1.386294,2.541602,0.693147,yes
5.799093,3.367296,1.609438,1.098612,2.047693,0,yes
5.56452,4.077537,2.639057,1.94591,2.6112,1.386294,yes
4.532599,3.688879,2.397895,1.94591,2.484907,0,yes
3.258097,3.044522,1.609438,1.098612,2.484907,0,yes
6.791221,4.941642,2.639057,1.386294,2.279238,2.197225,yes
6.242223,5.605802,3.496508,2.564949,2.555287,1.609438,yes
7.183112,5.771441,3.828641,3.178054,2.14398,2.079442,yes
6.489205,4.691348,3.178054,2.079442,1.964372,2.079442,yes
5.384495,3.258097,2.772589,2.079442,2.97553,0,yes
5.31812,4.976734,3.465736,2.484907,2.452117,0.693147,yes
2.197225,3.091042,0.693147,0,3.465736,0,no
3.7612,3.091042,0.693147,0,2.564949,0,no
4.70048,4.110874,0.693147,0,1.386294,0.693147,no
3.135494,3.091042,0.693147,0,3.465736,0,no
4.219508,3.295837,0.693147,0,2.564949,0,no
3.89182,3.526361,1.791759,0.693147,2.322388,0,no
2.995732,4.248495,0.693147,0,2.079442,0,no
2.772589,3.091042,0.693147,0,3.465736,0,no
2.639057,3.135494,0,0,0,0,no
3.850148,3.401197,0,0,0,0,no
3.583519,3.044522,0.693147,0,2.564949,0,no
1.94591,3.465736,0.693147,0,1.098612,0,no
5.556828,5.081404,0.693147,0,2.397895,0,no
3.7612,3.091042,0.693147,0,2.564949,0,no
2.995732,4.248495,0,0,0,0,no
2.639057,3.091042,1.098612,0,3.198673,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
3.135494,3.044522,0,0,0,0,no
5.446737,4.584967,2.197225,0.693147,2.409195,0.693147,no
3.135494,3.091042,1.098612,0,3.496508,0,no
4.290459,3.091042,0.693147,0,3.465736,0,no
5.062595,4.691348,1.791759,1.098612,2.261763,0,no
4.276666,3.044522,1.098612,0,2.197225,0,no
1.609438,3.218876,0,0,0,0,no
2.772589,3.091042,1.098612,0,3.198673,0,no
1.94591,3.465736,0.693147,0,1.098612,0,no
1.791759,3.295837,0,0,0,0,no
3.258097,3.044522,1.098612,0,2.890372,0,no
4.248495,2.890372,0.693147,0,2.484907,0,no
2.197225,2.890372,0.693147,0,3.555348,0,no
4.219508,3.295837,0.693147,0,2.564949,0,no
5.726848,5.068904,1.098612,0.693147,2.197225,0.693147,no
2.302585,3.091042,1.098612,0,3.198673,0,no
5.805135,3.367296,1.609438,1.098612,2.047693,0,no
2.772589,3.828641,0.693147,0,2.079442,0,no
4.477337,3.178054,1.098612,0,3.198673,0,no
4.70953,3.218876,1.791759,0,2.054124,0,no
4.465908,3.044522,1.098612,0,3.178054,0,no
5.123964,4.663439,0.693147,0,1.791759,0.693147,no
4.043051,3.988984,0.693147,0,3.218876,0.693147,no
5.010635,3.583519,1.94591,1.386294,2.772589,0,no
2.772589,4.276666,0.693147,0,3.218876,0,no
1.94591,3.178054,1.609438,0,3.38439,0,no
3.610918,3.258097,0.693147,0,3.218876,0,no
3.78419,3.555348,1.098612,0,3.198673,0,no
5.129899,3.526361,1.94591,0,2.935628,1.098612,no
3.912023,3.044522,1.386294,0,3.680511,0,no
2.639057,2.890372,0,0,0,0,no
2.639057,3.951244,1.098612,0,3.73767,0,no
1.609438,3.218876,0,0,0,0,no
5.075174,3.496508,1.94591,0,3.075775,0.693147,no
4.382027,3.73767,0.693147,0,0.693147,1.098612,no
6.098074,4.007333,2.564949,1.098612,3.270836,1.098612,no
1.94591,3.367296,0.693147,0,3.218876,0,no
1.94591,3.178054,1.386294,0,1.94591,0,no
1.791759,3.465736,1.098612,0,3.941582,0,no
6.066108,4.65396,1.098612,0,2.970414,1.098612,no
2.564949,3.135494,0,0,0,0,no
2.995732,3.091042,0.693147,0,3.465736,0,no
4.007333,2.890372,0,0,0,0,no
4.70048,4.110874,0.693147,0,1.386294,0.693147,no
3.7612,3.091042,0.693147,0,2.564949,0,no
6.393591,5.351858,0.693147,0,3.218876,1.386294,no
1.94591,3.401197,0,0,0,0,no
2.197225,3.091042,1.098612,0,3.960813,0,no
2.564949,2.890372,0.693147,0,3.555348,0,no
5.488938,3.73767,1.098612,0,4.189655,0.693147,no
6.297109,3.7612,1.098612,0,2.890372,0.693147,no
2.079442,3.401197,0,0,0,0,no
4.532599,3.091042,1.098612,0,2.639057,0.693147,no
6.626718,5.488938,3.89182,2.484907,2.454948,1.609438,no
1.791759,3.044522,0.693147,0,3.367296,0,no
3.970292,3.912023,2.397895,0,2.00148,0,no
3.988984,2.890372,0.693147,0,2.484907,0,no
4.882802,3.828641,0.693147,0,3.218876,0,no
2.772589,3.044522,0,0,0,0,no
4.532599,3.401197,0.693147,0,3.951244,0,no
2.995732,3.091042,0.693147,0,3.465736,0,no
4.882802,3.828641,0.693147,0,3.218876,0,no
2.079442,3.401197,0,0,0,0,no
3.583519,3.044522,0.693147,0,4.204693,0,no
4.356709,3.332205,1.098612,0,3.401197,0,no
4.189655,3.78419,0.693147,0,2.772589,0.693147,no
5.081404,3.091042,1.098612,0,3.367296,0,no
5.081404,3.496508,2.197225,0,2.847812,0.693147,no
2.302585,3.091042,1.098612,0,3.198673,0,no
1.791759,3.433987,0.693147,0,1.791759,0,no
2.197225,3.610918,0,0,0,0,no
2.944439,2.890372,0.693147,0,3.258097,0,no
4.574711,3.332205,1.098612,0,3.496508,0,no
4.382027,3.73767,0.693147,0,0.693147,1.098612,no
5.123964,4.663439,0.693147,0,1.791759,0.693147,no
2.772589,2.890372,0.693147,0.693147,2.397895,0,no
3.78419,3.044522,1.386294,0,3.680511,0,no
5.855072,5.572154,2.079442,1.791759,1.717651,1.098612,no
5.081404,3.091042,1.386294,0,3.423176,0,no
4.553877,3.091042,1.098612,0,2.639057,0.693147,no
1.791759,3.295837,0.693147,0,3.367296,0,no
4.644391,4.110874,1.609438,0.693147,4.043051,0,no
5.42495,3.73767,0.693147,0,3.218876,0,no
4.382027,3.73767,0.693147,0,0.693147,1.098612,no
4.189655,3.401197,1.791759,0,2.595255,0.693147,no
2.639057,3.135494,0,0,0,0,no
6.165418,2.944439,0,0,0,2.079442,no
3.178054,2.890372,0.693147,0,2.484907,0,no
4.060443,3.850148,1.386294,0.693147,2.833213,0,no
1.791759,3.295837,0,0,0,0,no
4.574711,3.332205,1.098612,0,3.496508,0,no
1.94591,3.178054,1.386294,0,1.94591,0,no
5.488938,3.73767,1.098612,0,4.189655,0.693147,no
3.73767,3.367296,0.693147,0,3.951244,0,no
5.273,3.091042,0.693147,0,3.465736,0.693147,no
2.564949,3.044522,0,0,0,0,no
3.555348,3.135494,1.098612,0,3.198673,0,no
3.871201,3.218876,1.098612,0,4.668145,0,no
2.772589,4.276666,0.693147,0,3.218876,0,no
2.197225,3.091042,0,0,0,0,no
2.639057,2.890372,0,0,0,0,no
2.197225,3.091042,0.693147,0,3.465736,0,no
2.302585,3.091042,1.098612,0,3.198673,0,no
5.739793,4.127134,3.433987,1.791759,2.18979,1.386294,no
6.066108,4.65396,1.098612,0,2.970414,1.098612,no
2.772589,3.828641,0.693147,0,2.079442,0,no
3.433987,3.044522,0.693147,0,2.944439,0,no
5.068904,4.691348,1.94591,1.098612,3.184974,0,no
3.931826,2.890372,0.693147,0.693147,1.386294,0,no
2.995732,3.135494,0,0,0,0,no
3.135494,4.26268,0.693147,0.693147,1.94591,0,no
1.791759,3.295837,0,0,0,0,no
3.044522,2.890372,0,0,0,0,no
4.70048,4.127134,0,0,0,0.693147,no
2.70805,2.890372,0.693147,0,3.555348,0,no
3.091042,3.258097,1.386294,0,3.721669,0,no
5.886104,4.736198,0.693147,0,3.951244,0,no
4.477337,3.091042,1.098612,0,2.890372,0,no
3.583519,3.044522,0.693147,0,2.564949,0,no
2.70805,3.828641,1.098612,0,3.960813,0,no
2.484907,3.091042,0.693147,0,1.386294,0,no
4.795791,3.178054,1.098612,0,3.238678,0,no
3.496508,3.091042,0.693147,0,2.564949,0,no
3.931826,3.135494,0.693147,0,3.044522,0,no
4.60517,4.343805,1.098612,0,3.941582,0,no
2.564949,3.091042,0.693147,0,3.465736,0,no
2.995732,3.401197,0.693147,0,2.833213,0,no
3.89182,3.526361,0.693147,0,3.465736,0,no
4.454347,3.258097,0.693147,0,2.944439,0,no
3.951244,3.526361,1.791759,0.693147,2.322388,0,no
4.356709,3.78419,1.609438,0.693147,3.590439,0,no
4.795791,3.178054,1.098612,0,3.238678,0,no
4.442651,3.526361,1.098612,0,2.917771,0,no
2.890372,4.143135,0,0,0,0,no
3.7612,3.178054,0.693147,0,2.564949,0,no
6.135565,5.609472,2.197225,0.693147,2.525729,0.693147,no
4.477337,3.091042,1.098612,0,2.890372,0,no
3.828641,2.890372,0,0,0,0,no
2.197225,2.890372,0.693147,0,3.555348,0,no
3.7612,3.367296,1.098612,1.098612,1.098612,0,no
4.59512,4.343805,0.693147,0,1.791759,0,no
3.78419,4.110874,0.693147,0,3.218876,0,no
1.791759,3.433987,0.693147,0,1.791759,0,no
3.583519,3.044522,0.693147,0,2.564949,0,no
4.477337,3.178054,1.098612,0,3.198673,0,no
5.278115,3.091042,1.098612,0,3.367296,0,no
3.806662,2.890372,1.098612,0,3.725693,0,no
5.918894,5.855072,1.791759,0,3.653252,1.098612,no
4.820282,3.218876,0.693147,0,3.951244,0,no
